ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT
CONT_000000000501058,LAN,"입장권,아아 한잔씩 사서 동물들과 인사 나누고 덤블링하고 쉬다 오기 좋은곳이예용~",kakao,4,21.12.30.
CONT_000000000501058,jina,"청결을 무조건 1순위로 두고 숙소를 정하는데 넘 깨끗했어요ㅜㅜ 주변에 작은동물농장, 귤밭, 방방 등 시설이 깨끗하게 잘 되어있어서 하루 그냥 푹 쉬고싶다~하시면 가도 좋을거같아요. 일정때문에 자는 시간 맞춰서 갔더니 아쉽네여ㅜㅜ",kakao,5,21.10.07.
CONT_000000000501058,눈사람,시설도 깨끗하고 전체적으로 잘 관리 되어 있어요.  방방+토끼+식당 다 관리하기 힘들듯 한데 사장님이 꼼꼼하신 것 같아요ㅋㅋ 1층 카페에서 먹은 빵도 괜찮았어서 조식 필수적인 분들도 추천해요. 일정 되시면 하루는 꼭 저녁에 엉또흑돼지 예약해서 드세요. 흑돼지 맛있고 뷰도 좋고 투숙객들 뿐이라 한적해서 좋아요~,kakao,5,21.09.29.
CONT_000000000501058,혀는즐겁게 평가는냉정하게,"동물농장, 간이 수영장, 방방, 바베큐까지...애들 데리고 오기 딱 좋은 곳내 나이 25살...최고로 만족한 리조트였다",kakao,5,21.07.04.
CONT_000000000501058,메주,제주M리조트 넘 좋네요. 깨끗하고 아기자기하고 편안하게 꾸며진  정원과 화원 동네이웃과 어린이동반가족위한   수영장과 동물농장등    저렴하게 와서 이용할수있는 돈까스와 흑돼지식당등 친절하고 서비스도 넘 좋아 또 가족들과 재방문  하고싶습니다^^,kakao,5,21.06.26.
CONT_000000000501058,뭉이,동물농장과 함께 반겨주는 강아지가 너무 귀여웠어요주변환경도 너무 좋고 숙소도 너무 좋았어요! 강추합니다^^,kakao,5,21.04.15.
CONT_000000000501058,plitvice,와..너무 좋은데요? 여기 작은 동물농장이랑 방방도 있어서 너무 좋았어요ㅠㅠ 바다뷰도 좋구요ㅠ 감사합니다 사장님~~~,kakao,5,21.04.15.
CONT_000000000501058,제주 삼촌,돈까스 저렴하게 파는데 가격대비 먹을만함,kakao,2,20.01.04.
CONT_000000000501058,Gilbert Kim,제주여1-02. Base Camp제주엠리조트새로 생겨서 시설은 깔끔하구 모두 바다방향이다...강아지... 이름은 쩸.. 보더콜리.종 강아지,kakao,4,17.02.18.
CNTS_000000000021170,kkagt,"2017깔끔. 저렴. 내부에 편의점. 조식 볶음밥. 너무 기름진데 애기는 잘먹음... 인형들이 많아서 그런가...2018년 또옴 3년째 되니 조금 낡은데도 보이긴하는데애기 데리고는 진짜 여기만한데가 없음.피자 먹었는데 집에서 한맛.조식은 볶음밥 + 라면 9천원5살 어린이 잘먹음...2019년 또옴 ㅎㅎㅎ 고양이 2마리!!편의점은 12시까지.조식 메뉴 돈가스 추가됨.놀이기구 추가됨.2022 모든말을 시비조로 엄청 기분나쁘게 말하는 불친절한직원..뭐 물어보면 비웃으면서 비아냥거리면서 대답하고무슨 내가 돈 낸게 아니라 돈 받고 숙박하는줄...이제 절대 안올듯...세면대 하수구 냄새남, 에어콘 냄새남.수건도 몇개는 쉰내남",kakao,1,22.07.26.
CNTS_000000000021170,dear,"코끼리 방인가? 맨 구석에 있는 방이어서 수영장이나 기타 놀이 시설에가기 나는 불편했는데  애들은  상관없이 좋아했음. 시설이 낡아 보이기는 했는데 킥보드, 수영장큰공,보트타기,암벽타기,방방이(정말 안전) 놀이방(구색갖춘정도),기차타기놀이 등등 무한반복하며 잠도 엄청 잘 다더군요.  그리고 이층 침대도 안전해서 두명씩 껴안고 잘 잤습니다.허리아픈 남편은 매트가 너무 편하다고 좋아했습니다. 어느 숙소를 가든  엄청 자연스럭고  편하게 놀다가 안 쓴것 처럼 청소하는 기질이 있어서 다음 분들이나 청소하시는 분들이 아마 편했을것 입니다. 겨우 1박 하나 남아서 예약했다고 일행이 말해줬는데 진짜 잘 이용했습니다. 다만 시설이 낡은 인테리어나 소품들은 과감히 정리 하셨으면 좋겠습니다. 일찌감치 폐기하고 가꾸시면 더 괜찮을 듯 합니다.",kakao,4,22.06.05.
CNTS_000000000021170, ,일반 키즈펜션보다 훨씬 재밌어 합니다!!다만 침대가 많이 딱딱한 편이라.. 감안하셔야 하구요.그리고 층간소음 상당히 심해요.. 전 귀마개 하고 자도 옆방 쿵쿵울림 소리 들렸어요..제 발소리가 들릴정도로 층소 촤악인점..허나 다시 갈 의향은 있어요.. 아이가 너무 좋아해서요 ㅠㅠ,kakao,4,22.04.29.
CNTS_000000000021170,만병통치약,이번여행 기간중 아이들과 어른들이 가장 만족한 숙소였습니다아이와 같이 가신다면 여기로 가세요저녁에 아이들끼리 친해져서 같이 놀아요,kakao,5,21.11.09.
CNTS_000000000021170,명랑,아이가 진짜 좋아했어요,kakao,5,21.09.09.
CNTS_000000000021170,윌유스프,"다른 곳 통해서 예약했다 취소할 경우 50% 환불해주는 기간에도 호텔스닷컴 통해 예약시 예약취소기간 명기했다는 말만 앵무새처럼 되풀이하며 환불 거부. 호텔스닷컴 책임으로 떠넘기려고 시도했으나 같은 기간 다른 호텔/리조트와 취소가능기간 상이한 관계로 흰수염측의 독자 정책인거 들통남. 속은 니네가 ○○○이라는 마인드로 장사하는 업소. + 이후 진행상황 추가합니다. 약 3개월에 걸쳐 소비자보호원에서 수고해주신 덕에 192,000원 환불받았습니다. 내일처럼 수고해주신 소비자보호원과 본인들 책임도 아니면서 보상 제안해준 호텔스닷컴에는 감사드립니다. 흰수염고래리조트는 이기회에 반성좀 하세요.",kakao,1,20.10.20.
CNTS_000000000021170,대왕,"애니멀 1층 3시 되어서 입실하니 청소 불량이었음.  냉장고 안에 긴 머리카락과 먼지, 얼룩이 심했고, 소파에 과자 부스러기 그대로 있었음. 조금 기분이 상했지만 그냥 내가 물티슈로 닦음. 그런데 개미가 여러 마리 기어다니고 씽크대 밑 바닥에는 하얀색 치약이 꽤 많이 묻어 있었음. 또 상에는 라면 국물 얼룩이 그대로 묻어 있었음. 그리고 화장실에 가보니 세면대 비누 껍질 뜯겨져 있고 변기 안에 이물질 있어서 너무 너무 화가나서 항의 함. 그런데 매니저 태도는 처음은 변명과 어찌됐든 죄송하게 됐다고 함. 우리에게 무엇을 원하느냐 청소를 원하느냐 반문하여 더욱 화를 돋굼. 청소하는 동안 밖에서 그냥 기다리고 있으니 매니저 분 다시 와서 솔직하게 말하며 죄송하다  하셔서 알겠다고 했음. 그리고 아메리카노 두 잔 주심. 여기 두 번 째인데 저번에 커피 사먹고 너무 맛이 없어서 깜짝 놀랬는데.. 커피  개선해야 함. 커피 맛 없어서 나는 못 먹음;;;청소 10분만에 끝내고 다시 입실해보니 크게 깨끗해진 건 없는 느낌과 이층 침대 올라가는 계단 끈적거림, 상 얼룩 그대로인 거 내가 그냥 닦음;; 청소 많이 신경 써야 겠습니다. 리조트 관계자님들...가성비 좋은 건 인정하지만 너무 불쾌한 경험에 다시는 가지 않을 것입니다.",kakao,1,20.10.04.
CNTS_000000000021170,sjsj,가성비 아주 좋아요! 키즈 전용이라서 곳곳에 애들이 좋아할만한게 많습니다. 애월 주변에서 머물기 좋아서 선택했습니다. 사장님도 친절하시고 잘 놀다 갑니다.,kakao,5,20.07.04.
CNTS_000000000021170,태민,여긴 가성비 최고! 서비스 최고!2년째 방문 ~~  재방문 의사 100%,kakao,5,19.11.07.
CNTS_000000000018279,원,전혀 기본적인것부터 청결 등 관리가 안되어 있습니다. 아래 댓글은 2016년 이전이라는것만 유념하시길주인 아주머니는 천절하고 좋으세요. 뿔소라도 요청하면 직접 따시는 해녀분이시고 아저씨는 낚시배도 있어서 낚시 하고 싶으신분들은 좋을거 같지만 그 외 잠만 주무실거면 후회하실지도 모릅니다.,kakao,2,20.12.17.
CONT_000000000501059,솔직한평가,이 가격대에 괜찮은 시설이라고 생각합니다~룸도 깨끗하고 직원 분들도 친절하시고.. 다만 방음이 안 돼서 소음이 있습니다,kakao,4,22.05.19.
CONT_000000000501059,junga,기대 전혀 없었으나. 생각보다 깔끔하고 조식부페 커피 맛있어요.. 룸  컨디션 무척 깨끗하구요.. 로비 라운지쪽 인공폭포가 마음에 드네요.  크진않지만 조명등 우아한 느낌있어요. 직원분들도 친절하시네요.. 가성비 좋습니다.,kakao,4,22.05.11.
CONT_000000000501059,이홍시,"별 한개도 주기싫음. 아무리 갑자기 가게되어 급하게 예약했다해도 방 상태 너무 한거 아닌가요; 올드해도 더러운 건 못 참는데 욕조에서 샤워만 했는데도 하수구 물을 안 빠지는데 욕조에서 물이 새고 있어서 화장실 전체가 물 바다되고, 군데군데 벗겨지고 녹슬어 있고.. 디럭스오션뷰 라더니 사이에 이마트있어서 이마트뷰에요. 여기 후기보니까 깔끔해보이는 방도 있긴한데 내가 묶었던 방 이 지경이면 손님 안 받아야 하는더 아닌가; 5만원짜리 모텔을 가도 이거보단 좋아요;; 그리고 칫솔없는 곳도 처음봤음. 어메니티 없어서 돈 더 쓰게 만들고, 빗도 없고 각티슈도 없음. 로비만 멀끔 하면 뭐해.",kakao,1,22.04.24.
CONT_000000000501059,lemon,음..모텔이 나았을라나 층간소음 있네요 윗층인지 아래층인지 말소리가 울려서 들려요깨끗하긴하나 가격대비 별로인거같아요,kakao,2,22.04.14.
CONT_000000000501059,맛집,깨끗하나 층간+측간 소음 많다,kakao,2,22.03.19.
CONT_000000000501059,대모도리, ,kakao,3,22.03.15.
CONT_000000000501059,탁,무난한 옛날 호텔임. 불편한거 없었고 만족함.고전 동양 같은 느낌이 있음.,kakao,4,22.02.09.
CONT_000000000501059,🙌,"4성급이 나아요ㅎ냉장고 전원 꺼져있어서 아침 되니 물이나 음식이나 다 미지근해져있고,객실에는 실수인지 샴푸 없고 바디워시가 둘이네요. 변기에서 물 새요가장 치명적인건 옛날 건물이라 그런지 콘센트 찾기가 하늘의 별따기입니다.",kakao,1,22.01.23.
CONT_000000000501059,강찬영,한개도 아깝다.80년도에 여행온 기분,kakao,1,21.09.22.
CONT_000000000501059,김경수, ,kakao,2,21.09.04.
CONT_000000000501059,강남여행사 임태숙, ,kakao,4,21.08.31.
CONT_000000000501059,이창오,좋은 기억들만 가지고 2박하고 갑니다일단 저렴하고 오래된 호텔이지만 그 정도면 관리도 잘했고 아침 조식도 깔끔하게 나와요..커피가  좋네요~~~,kakao,5,21.08.14.
CONT_000000000501059,말린레몬,세면대에 까만게 있어서 보니 콘택트렌즈. 좀 당황했지만 그럭저럭 괜찮았어요. 주차공간도 넓고 전기차 충전도 가능해요!,kakao,5,21.06.28.
CONT_000000000501059,zea,"다른 사람들한테 공유하고 싶은데 공홈에서 예약하니 후기 남기지도 못해서 여기 씁니다. 5성급인데 너무 저렴해서 예약했는데 딱 그 가격급입니다. 업그레이드 해달라고 하지도 않았는데 먼저 업그레이드 해줬다고 말하며 굳은 표정으로 응대하는 로비 직원에서 1차 당황, 한번도 청소 한 적 없는 거 같은 드러운 욕실에서 2차로 당황했습니다. 공항근처에 아주 싸게 잠만 하루 자고 떠나실 분만 가세요.   서비스나 시설, 위생은 2성 정도 예상하시면 됩니다.",kakao,1,21.05.30.
CONT_000000000501059,정성기,"다른건 그런대로 괜찮았는데, 언제 설치한건지 비데에 따뜻한물이 안나오고 찬물이 나와서 사람이 깜짝 깜짝 놀래게 됩니다. 샤워헤드도 좀 후졌고....",kakao,3,21.05.12.
CONT_000000000501059,꿈트리/충훈,결혼식 뷔페는 어딜가도 여기보단 잘 나올듯.... 음식들이 심하게 한숨 나온다... 천혜향이 제일 맛있음....,kakao,1,21.04.18.
CONT_000000000501059,김상조, ,kakao,5,21.04.18.
CONT_000000000501059,현숙, ,kakao,4,21.04.16.
CONT_000000000501059,조성종,층간 소음이 있어서 윗층 이웃 잘못 만나면 밤에 괴로워요... 그것 빼고는 가성비 좋아요.,kakao,3,21.03.31.
CONT_000000000501059,라온,"물이 없고,충전기도 없고,냉장고도 없고,컴퓨터도 없고,",kakao,2,20.11.14.
CONT_000000000501059,최의환,친절하고 위치도 좋고 깨끗합니다. 제주가면 또 이용하고싶어요.,kakao,5,20.10.25.
CONT_000000000501059,신영태, ,kakao,4,20.09.01.
CONT_000000000501059,반성남,"주차하기 편하고, 깨끗해서 좋았어요. 조식도 만족스러웠구요.",kakao,5,20.08.15.
CONT_000000000501059,상한가,친절하고  깨끗하고  가성비  최고 잘  쉬었다갑니다,kakao,5,19.12.23.
CONT_000000000501059,써니,"오래되어 노후 된 호텔 ~~~ 허지만 직원들 도 친절하시구 스킨.로숀.바디 로숀이 구비 되어 있구 욕조 도 있네요  치약 ,치솔은 챙겨 가세요~꼭.....불편 한거 없이 2박 잘 하구 왔답니다 ㅎ제주도 가면  담 에도 또 방문 할께요^^^대박 나세여~~~",kakao,5,19.08.20.
CONT_000000000501059,람세스,별로,kakao,1,19.08.18.
CONT_000000000501059,JEY,2박3일있었는대 방깨끗하고 침대 편하고 물좋고 너무 맘에 들었어요 특히 조식 진짜 최고내요!!! 다음에 또 오겠습니다!,kakao,5,19.08.16.
CONT_000000000501059,bj,호텔 수건에서 썩은내가 진동을 해요 쥐똥냄새나요 이런 호텔 처음이에요 비누 칫솔 모든게 유료입니다 참고하세요,kakao,1,19.08.08.
CONT_000000000501059,군산택시,전체적으로 만족.뷰도 괜찮고 조식 청결 서비스등 굿,kakao,4,19.07.07.
CNTS_000000000018426,소냐,바다 바로 앞이구 완존 깔끔 .. 완존 조용.. 피스풀.. 호스트님 연락 잘 되구 넘 친절하세여 ..여름에 물놀이 ㄹㅇ 코앞.. 호스 완비.. 편의성 박살..,kakao,5,22.07.27.
CNTS_000000000018426,헿ㅎ,웬만한 제주도 호텔 다 가봤는데 여기가 최고.. 아직 안 알려져서 너무 조용하고 좋았습니다.,kakao,5,21.12.31.
CNTS_000000000020857,음음,여기서 환불받을 일 없길 바랍니다.,kakao,1,22.11.05.
CNTS_000000000020857,Soo,별로;;굉장히 불친절하심,kakao,1,22.05.09.
CNTS_000000000020857,1¹,깨끗한 공간과 친절하신 사장님!!!!사장님과 대화를 하다보면 마음이 따뜻해져요. 주변지인들에게 꼭 추천하는 장소입니다.,kakao,5,22.01.24.
CNTS_000000000020857,옴뇸뇸,호불호가 갈릴듯 싶습니다 먼저 장점부터 말하자면 숙소 청결은 보장할 수 있어요가져온 캐리어는 침대 밑에 넣으면 된다는 사장님의 말씀에 청소에 대한 자부심을 엿볼 수 있었습니다그리고 조식에 나오는 죽도 정말 맛있었어요 원래 죽 안 좋아하는 편인데 맛있게 다 먹었습니다하지만 11시라는 통금이 있다는 것과 1층 휴게실을 이용하는 것에 눈치가 보여 학교 기숙사를 연상케 했습니다별을 볼 수 있다는 장점으로 선택한 숙소인데 날이 좋지 않아 별을 보러 가지 못해서 아쉬웠습니다별을 봤다면 단점이 장점으로 커버됐을텐데 그러지 못해 별 하나 뺍니다,kakao,4,22.01.08.
CNTS_000000000020857,개미,"사장님 좋으세요 !!! 친절하시고 ...  !!!  제주랑 별에 애정이 깊으셔서 사진도 을매나 성심성의껏 찍어주시는데 .. 거기에 입맛딱 맞춰진 친절까지 바라시나요ㅠ 저는 개인적으로 사장님이 해주신 제주랑, 별 얘기가 아주 좋았습니다 역사 얘기도 아주 재밌었어요 사장님 말투지적을 리뷰에서 볼줄이야 .. ㅎㅎ.... 좋아요 여기.. 별사진 못 찍어도 깨끗하고 관리된 숙소&amp;조식만으로도 뽕 뽑고도 남는 곳이에요",kakao,5,21.04.28.
CNTS_000000000020857,단추,"별빛투어 좋아요. 이 투어만으로도 숙소의 가치는 충분합니다. 방은 넓진않지만 따듯합니다. 다만 사장님하고 말을 섞게 됐을때 호불호가 갈릴 수 있습니다. 제주에 대한 애정도 깊고 여행객을 위한 많은 내용을 알려주시려는 모습은 게스트하우스 주인다우셔요. 그러나 지나치게 말씀이 많은 측면(정보뿐만 아니라 하고싶은 말씀을 다하심.), 말씀이 과하다보니 약간 여행객의 개인적인 부분까지 선을 넘는다는 느낌이 얼핏 있었습니다. 피곤해서 들어가 자고싶었는데 끊기 어려웠어요. 단호히 끊는 요령을 부리시길...",kakao,3,21.03.08.
CNTS_000000000020857,김정희,깐깐한 제게도 아주 잘맞는곳입니다. 내인생의 별을 찾아떠나보세요~별밤투어는 말로표현할수가없죠..인간적인 게하 가족느낌의 게하 대한민국최고의 게하네요..강추~!!,kakao,5,20.11.28.
CNTS_000000000020857,이소나,사랑해용 사장님좋아오,kakao,5,20.09.23.
CNTS_000000000020857,ㅇ,정말 최고의 게스트하우스입니다.여기 묵은게 큰 행운이네요,kakao,5,20.08.15.
CNTS_000000000020857,-,객실도 너무 깨끗하고 경치도 좋고 사장님도 너무 친절하시고 아침에 나오는 조식죽은 너무 맛잇어서 반찬먹는걸 까먹어서 반그릇 더 먹엇어요.. 날씨가 따라주면 갈 수 있는 별나들이.. 진짜 최고입니다!!!! 인생게하!!!,kakao,5,20.05.01.
CNTS_000000000020857,Yuju,별빛투어 잊을 수 없어요. 오션뷰 에다가...!,kakao,5,20.02.14.
CNTS_000000000020857,내돈내산후기만씀,인생살면서 꼭 한 번쯤은 들려보세요♡,kakao,5,20.01.19.
CNTS_000000000020857,ㅎㅅㅎ,여행 중 가장 인상깊었던 게스트 하우스사장님과 함께 나눈 대화가 오래 기억 남아요당근 케이크 진짜 맛있어요 저는 2개나 먹었어여 ㅎㅎㅎ,kakao,5,19.12.28.
CNTS_000000000020857,자넷 도,별나들이 완전 강추!!!! 3일 머물렀는데 3일 계속 별보러갔어요♡사장님 완전 재미있으시고 츤드레 매력 쩔어요^^,kakao,5,19.11.03.
CNTS_000000000020857,.,방도 깨끗하고 사장님이 굉장히 친절하십니다. 운이 좋아서 별빛투어 갔는데 최고였어요! 마지막은 폰으로 찍은 별사진이에여 굿굿,kakao,5,19.09.05.
CNTS_000000000020857,💡,조식으로 죽이 나와요 무척 맛있어요. 사장님이 매우 친절하세요. 사진도 찍어주시고 제주에 굉장히 해박하심. 날 좋은 날은 별투어가 있으니 관심있으신 분들 추천합니다. 방은 난방이 됐지만 잘때 좀 추웠습니다ㅠ,kakao,4,19.02.18.
CNTS_000000000020857,박은수,진짜 꽝입니다사실대로 올리니 인정되지 않은  단어...짧게 말하면정말 아닙니딘,kakao,4,18.10.21.
CNTS_000000000020857,박유미,청결은 물론이거니와 주인님이 넘나 친절하세요 ^^조용하게 쉬다오기로 진짜 추천합니다 !!!!!!!!!!!세화해변도 바로앞 ㅎㅎㅎ 이익 목적도 있겠지만은 그것 보다 진짜 여행객들을 맞이하는 곳 이라는 느낌을 받았던 곳이에요 편안하게 잘 쉬었다가 갑니다 ^^!!!!!!!!!!,kakao,5,17.11.19.
CNTS_000000000020857,ㄱ벼리게스트하우스, ,kakao,5,17.11.15.
CNTS_000000000021084,양갑동,"근무자 친절하고 깔끔하니 좋내요!장점- 깔끔분위기, 친절, 아침도시락^^*단점- 공백시간이 좀 길어요 오전10시~오후:04시) 이글 보시면 위아래 한 시간씩만 줄여주세요.글고 담에 또 갑니다요.( 우도랑 잠수타야지! )추신)아래글들을 보고 올립니다. 일층 출입문을닥으시면 좀 더 이미지가 좋을 것 같아요.그럼 수고^^v",kakao,4,18.07.12.
CONT_000000000500898,별들에게,올레7코스 점심때우기 기본라면 3500원 아주 깔끔합니다,kakao,5,22.04.27.
CONT_000000000500898,Let it go~♡,진짜 조용하고  펜션앞에서 바다다 보이고 뷰도 좋아요뭐니뭐니해도  사장님 내외 두분다  너무 친절해요~~집처럼  편하게 묵었어요~^^,kakao,5,19.06.08.
CNTS_000000000020157,신민우,깔끔한 방과 친절하신 사장님,kakao,5,21.04.02.
CNTS_000000000020530,J,깔끔하고 쉬기 좋은 곳이었습니다. 콜렉션 구경도 너무 좋았고요.다음번에도 묵고 싶은 곳입니다.,kakao,5,21.10.21.
CNTS_000000000020530,유제석,이국적인 느낌에 숙소입니다. 시설도 깨끗하고 편하게 쉬다 갑니다~!,kakao,5,21.01.08.
CNTS_000000000020530,이해련,서울에서 지친 심신을 힐링하기에 좋았습니다. 조용하게 잘 있다 갑니다 성업하세요,kakao,5,20.08.12.
CNTS_000000000020530,카카오리뷰어,티비에 나온데라서 사실 기대를 많이 했는데 실망이 없네요 너무 마음에 들었고 펜션 주변에 사진 찍을때가 많이아서 좋은듯,kakao,5,19.12.17.
CNTS_000000000020530,wwewwe,시설인정,kakao,5,19.12.17.
CNTS_000000000020530,kim,펜션 너무 이쁘네요~전체적으로 시설 깔끔하고 편안하게 쉬다 왔네요~펜션 추천합니다~굿굿,kakao,5,19.12.17.
CNTS_000000000020530,최호영, ,kakao,3,18.07.23.
CNTS_000000000020530,MJay Ko 고 민정,Jeju Accommodation,kakao,3,16.07.16.
CNTS_000000000022014,훈이 아베,"제주녀 아일랜드 트레블러의 영상보고 찾아갔는데, 최악임. 풀떼기 올려놓고, 다른 곳에 서비스로 나오는 생선구이 하나 나오는 한식2인 강제메뉴 먹음. 정말 여긴 불쾌하였어요. 너무 가성비 및 서비스가 떨어지네요. 아일랜드 트레블러 그 분 비싼곳만 추천하나요? 이건 해도 너무함. ㅠ.ㅠ",kakao,1,22.06.19.
CNTS_000000000022014,ㅇㅇ, ,kakao,4,22.03.17.
CNTS_000000000022014,박민수,딱 기사식당수준,kakao,3,22.03.15.
CNTS_000000000022014,ㅂㅇㅂ,옥돔구이가 정말 맛있습니다근데 갈치가 왜때문인지 미지근했어요,kakao,4,22.02.13.
CNTS_000000000022014,수연,음식이 깔끔하고 맛있어요.제대로 된 한정식 먹은 느낌이예요.만족스럽게 저녁한끼 했어요^^,kakao,5,21.12.18.
CNTS_000000000022014,탄,정갈하고 깔끔한 음식맛있는 반찬착한 가격또 먹으러 가고 싶다,kakao,5,21.10.20.
CNTS_000000000022014,moon,제주도가 느껴지는 곳에서 먹고 싶어서 굳이 찾아갔어요. 너무예쁘고 밥도 착한가격에 맛나게먹었어요,kakao,5,21.07.14.
CNTS_000000000022014,치치,좋았어요 마당이 예뻐용,kakao,5,21.07.04.
CNTS_000000000022014,영이, ,kakao,1,21.02.09.
CNTS_000000000022014,얌,반찬도 다 무난히 맛있고 구성도 좋은데여행 때 굳이 굳이 찾아갈 정도는 아닌 것 같아요근처에 일정 있고 집밥같은 한식 먹길 원하면 추천,kakao,3,20.07.29.
CNTS_000000000022014,허리허리,서울이면 3점이요~~^^,kakao,4,20.06.17.
CNTS_000000000022014,명박사,"최악의 집입니다. 된장국 정말 맛없고 주인아저씨는 결제시 거의 반말로 ""카드""라고만 말하네요. 전체적으로 음식 최악입니다. 일반적  도시에서는 이런 음식점은 금방 폐업할텐데  제주도라 영업이 그래도 되네요",kakao,1,20.05.02.
CNTS_000000000022014,인천/땡큐스카이/2.5톤저상스카이,처가집 식구들과 점심을 먹으로 갔었는데.이렇게 정갈하고 맛있는 한식은 오랜만이라며 모든분들이 마음에 들어하셨습니다.정식 정말 강력추천 합니다.,kakao,5,20.03.10.
CNTS_000000000022014,펭럽,밥!,kakao,4,19.10.12.
CNTS_000000000019236,유성수,사장님 친절하시고 펜션에서 나는 나무냄새가 너무 좋아요 다음에 제주도 갈 일 있으면 또 이용할게요 번창하세요!,kakao,5,22.07.18.
CNTS_000000000019236,춘-식,태어나서 가본 숙소 중 젤 깨끗하고 침구에서 젤 조은 냄새나요 넘 예쁘고 만족한 숙소,kakao,5,22.04.14.
CNTS_000000000019236,파더갓파치, ,kakao,4,20.07.20.
CNTS_000000000018190,JEEHOON,"과거 부모님 세대, 1980년대 신혼여행등으로 전성기를 누렸을것 같은 숙소.낡았으나.. 그 덕분에 저렴한 가격에 3박하며한라산도 다니고 잘 지내다 갑니다.겨울이라 그런지 다른 후기에서 이야기한 벌레나 곰팡이(제주는 어지간하면 곰팡이 핌) 문제는없었네요.",kakao,5,23.01.22.
CNTS_000000000018190,오가용,"곰팡이, 묵은 때, 냄새. 오물 묻은 이불다신 오고 싶지 않음..",kakao,1,22.12.27.
CNTS_000000000018190,펑치강（冯治强）,내가 리뷰를 안보고 예약한걸 후회해 이 호텔은 내가 묵었던 곳 중에 제일 더러워서 하룻밤 자고 가려고 했는데 불을 켜자마자 바퀴벌레를 발견해서 책상에...,kakao,1,22.12.20.
CNTS_000000000018190, ,"This is the worst hotel i have ever booked. Sink broke, lights is not working, comot/flush not working and last but not the least many insects moving around. Don’t ever stay in here even its free bcz its gonna ruin your tour.",kakao,1,22.10.06.
CNTS_000000000018190,민이,"에어컨있는방도있고없는방도있네요 더워서 잠을못잤어요 샴푸,린스,바디워시도 없고 카운터에서받아야되네요",kakao,1,22.08.10.
CNTS_000000000018190,찐후기,진짜 이런곳은 없어져야뎀. 옷장에 죽은지얼마안된 바퀴벌레에 방안에서 곰팡이냄새에 수건에서도 곰팡이냄새... 이불은 관리하는지 머리카락있고 베게는 더 의심스러움. 침대도 프레임 없고 매트릭스 2개 겹쳐놔서 개꿀렁댐. 화장실도 문이 딱안맞아서 닫히지도 않음. 제발 가지마세요,kakao,1,22.07.29.
CNTS_000000000018190,짜다짜,왜 별점 0점 없어요 저렴한 맛에 했지만 진짜 이건 아니지 않나요 적어도 청소는 하고 방 관리를 하셔야죠 머리카락이 뭉터기로 돌아다니고 화장실은 샤워를 할 수 없을 정도로 드럽고 물은 역류하고 진짜 최악 적어도 사용은 하게 해주셔야죠 방 바꿔 달라니 꽉차서 안된다고만 하시고 고쳐주시는데 한참 걸리고 언제 잠 자라고요 적어도 기본적인 건 해놓고 돈 받으세요 난 다시는 여기 안와요 아 진심 욕 나오는 거 참고 쓰는데 어렵네,kakao,1,22.06.13.
CNTS_000000000018190,아빠공,일하시는 분들이 적어서 관리가 안되는 곳이 맞는 것 같습니다만 쌉니다(!!!). 안좋은 것은 컴플레인(변경요청)하면 변경됩니다(!!!). 품질은 옛날 중국시골여행 갔던 느낌이지만 가격도 동일하니 돈값을 한다고 보면 될 것 같습니다. 세상에 싸면서 좋은 건 없어요. 전 싼거 좋아해서 추천합니다. (아 물론 군대간 남성들에 한합니다.항마력 필수) 아들도 잘 잤아요.,kakao,4,22.06.04.
CNTS_000000000018190,신우일,쓰레기 호텔. 여인숙보다 못함에어컨 없는 것도 기가.찬데 선풍기 회전도 안되어바꿔 준다며 가져 언제.버튼에 먼지가 가득. 이런 먼지투성이를 고객에게 가져다 주냐고 말하니...죄송합니다. 하고 문닫고 가버림. 1층 프런트 여자. 방 깨끗하다고 함.창문틀 다 부서져 있고...3만원에 자고 아침 첫뱅기로 가는데 라는 생각으로 숙박하지만...이런 곳은 하루빨리 망해야 우리나라의 파라다이스 제주이미지가 그나마 지켜진다고 생각함.,kakao,1,21.06.01.
CNTS_000000000018190,.,볅 영젊웅 없냐욦햔쥷욧앿 뮤숍오욮,kakao,1,21.01.09.
CNTS_000000000018190,윤준노, ,kakao,2,20.12.01.
CNTS_000000000018190,익명의 사용자 너굴씨,"아침에 프론트에 키 맡기고 청소 좀 해달라고 부탁하고 나가서 저녁에 들어왔는데 청소 하나도 안되어있고 쓰레기도 그대로길래 물어봤더니 ""우리가 청소를 매일 해주진 않는다""고ㅋㅋ 네...? 진심 내 귀를 의심했음 방에서는 매일 바퀴벌레 나오고 모텔에서조차 기본으로 제공되는 생수도 하나 안 주고 달라고 하니까 복도 정수기 물 떠마시라고ㅋㅋ 아니면 밖에서 생수 직접 사먹으라고 함. 매일 방에서 바퀴벌레 나오는 호텔에서 정수기를 사용하라구요? 진심 이런데를 호텔이라고 부르는것도 아까워요 커튼엔 피도 묻어있음",kakao,1,20.10.26.
CNTS_000000000018190,ㅈㄱㅅ,엘리베이터에 바퀴벌레득실. 에어컨 방에 없고 선풍기 있음 ㅋㅋㅋ 이불에서 노릿네 ㅈㄴ남 ㄱㅆㄹㄱ 호텔 찜질방이 낫다,kakao,1,20.08.26.
