STORE_NAME,CATEGORY,STORE_SCORE,STORE_ADDR,TEL,OPEN_CLOSE_TIME,WRITER,CONTENT,CREATED_AT,TYPE,IMG_LINK
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,루나4910,제주도 디저트카페  핫플레이스네요 바움쿠헨 좋아요 ,22.7.20.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,elf1062,뷰는 좋은데 음료맛은 평범하고 우유 아이스크림은 이시돌 같은 맛을 기대했는데 분말을 섞어 만드는 건지 계속 가루 같은 게 걸려서 먹다 말았어요.. 알바생도 친절하지도 않고 시큰둥.. 위치는 좋은데 가보니 실망스러워서 별로 추천하고싶진 않네요..,22.8.6.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,ksj100489,직원분들도 친절하고 바다뷰가 보여서 이뻐요!!,22.8.17.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,tangun,"맛보니 너무 예쁘고 맛있네요.
추가로 양가 부모님께 드리려고 사가요^^",22.9.13.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,ota****,"바움쿠헨 사러옴ㅋㅋ 
맛있음♡♡",22.8.15.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,아름7288,좋아요,22.12.3.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,달빛향기78,커ㅍ맛이 좋아서 재방문의사 잇어요~^^,22.7.10.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,cutedbal84,"바다가보이는뷰에 음료도 맛있고
흘러나오는 음악도 좋아요~^^

#제주바움하우스#제주공항근처카페",22.7.27.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,승현231,"공부하러 자주 오는곳인데 디저트도 맛있고 커피도 맛있어요 무엇보다 바다가 훤히보여서 더 좋아요
#바움하우스 #제주공항근처카페",22.7.3.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,따뜻한마음38,,22.9.14.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,인천재,,22.10.30.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,시우맘428,커피도 맛있고 애가 빵을 잘먹어요🙂,22.8.2.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,꾸요미85,"바다 보면서 이야기 나누기 정말 좋아요!
음료랑 디저트도 맛있어요!!",22.6.18.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,yjw****,뷰가 엄청 좋네요. 공항 가기전 시간이 남아 들러봅니다^^,22.8.4.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,ㅁ40,뷰 맛집~ 음료도 맛나요,22.8.30.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,kikiki1042,뷰좋고 넓고 깔끔해요!,22.8.30.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,이것좀보람22,처음 방문하는데 깨끗하고 좋아요~,22.8.2.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,쩡이4441,제주에서 바움쿠헨을 먹을 수 있어요.,22.8.2.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,wemustdo79,뷰좋고 커피도 맛있고 바움쿠헨도맛나요^^,22.7.30.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,20년전부터쓰는닉사라만다누가쓴다고,뷰가 좋고 음료도 맛있었습니다.,22.5.17.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,꿀빵잉,바움쿠헨 맛있어요,22.7.19.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,김동휘27,뷰가 끝내줌,22.11.13.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,하룬39,바움쿠헨 맛집이라 해서 왔다가 대귤대귤라떼 시켰는데 추천합니다!!,22.7.22.금,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,cherry10,"뷰 좋은곳 찾으면 추천
바움쿠엔도 맛있고 카페라떼도 맛있었어요",22.6.18.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,kmi****,깨끗해요  친절해요   한적하고  좋았아요,22.7.17.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,지니3912,"제주 떠날때마다 들리는곳
바움 하우스
한라봉요거트랑 바움 맛있네요",22.5.28.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,시습,뷰가 좋아요~~^^,22.8.11.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,Lexy1,"시나몬향을 좋아해서 시나몬밀크티를
주문했는데 맛은 나쁘지 않았는데
미지근한 정도의 온도에 실망했어요.
차는 따끈해야는데.
한라봉타르트는 새콤하면서 달콤한맛이 좋더군요.
다른 케익류들은 맛이 비슷해서
좀 질리더군요.
임팩트 있는 맛은 아니고 걍 담백 무난합니다.",22.4.17.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,야우치우,멋진해변 풍경과함께,22.8.8.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,최지영182,"바다뷰가 너무 멋진 카페!!! 
공항 가기 전 들렀는데 완전 힐링했어용",22.5.25.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,고집불통69,맛있어요~^^,22.9.28.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,룰루랄라8579,정성이 가득담겨있어요 ,22.7.1.금,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,89청년,공항 출국전 방문해서 좋은 야경 보고 갑니다!,22.7.9.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,인간오설록,"인간오설록으로서 녹차라떼는 그저그런 평범한 맛이었지만 귤빙수가 상큼하니 맛있었습니다!
뷰도 앞에 바다가 있어서 탁 트여있고 좋았어요.",22.4.21.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,윤쓰웨이,젤라또 아이스크림이라 더 좋어요..여유로워요!!,22.5.25.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,청풍7,,22.8.25.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,key280,너무맛잇고 담백해요~애기도 너무 좋아했어요~,22.5.23.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,sky25402,가족과 함께 방문했는데 조용하고 좋은뷰에서  커피도 시원하게 잘 마셨어요,22.6.19.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,lit****,,22.8.21.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,zzy****,"한라봉맛 정말 상큼하고 맛있어요!
선물하기도 좋아서 세박스 샀습니다ㅎㅎㅎ",22.6.14.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,사탕9623,뷰맛집,22.10.17.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,곰발44,"우연히 지나가다가 들른 곳인데 조용하고 너무 좋네요
음료도 맛있어요 :)
여행5일예정인데 마지막날 한번 더 오고싶어요",22.6.3.금,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,나야나1085,"맛있는 디저트 먹으러 3번째 왔어요.
뷰도 좋고 맛도 좋아요^^",22.6.11.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,왕공주8189,평범한 카페가 질릴 땐 바움하우스고 고규~!,22.5.22.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,제이드70,좋아요,22.10.16.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,100****,좋아요,22.10.16.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,yunioh,뷰맛집들이 커피는 그냥저냥 경우가 많은데 커피도  괜찮고 타르트랑 바움도 맛나네요,22.4.26.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,나야나1085,"바움하우스 해안도로 어영공원바로 앞이라 찾기도 좋아요.
요건 먹어본 사람들은 다아는 맛이줘~^^",22.4.25.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,watersprite,"바다뷰가 잘 보이는 카페에요~
수제 바움쿠헨도 팔아요!!",22.7.20.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,csj96,카페에서 바다가 잘보여서 좋아요!,22.7.20.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,yes****,굿,22.10.10.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,무적용66,"대귤대귤빙수가 맛있어요
상큼",22.6.11.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,469****,"귤향기가상큼하고 달지않아 맛있어요
대귤대귤 빙수 맛나요",22.8.7.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,SY7032,"빵이 굉장히 맛있어요
선물하기에도 좋을 것 같아요",22.7.16.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,빛나는 온46,,22.8.11.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,연필심79,뷰가 너무 좋고 음료 빵 다 맛있게 잘먹고 갑니다^.^,22.6.13.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,의식의흐름6,렌트하고 나와서 해변가를 지나다 커피가 너무 간절해서 들렸어요. 겉 건물도 멋잇지만 내브 인테리어가 탁 트였고 넓어 좋았어요. 바닷가 바로 앞이라 뷰도 좋도 테이블도 다양해서 앉기 좋았네요. 오래간만에 맛본 바움쿠헨도 부드러웠어요.,22.3.29.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,plazmasurgery,커피 디저트 완전 맛있고 뷰도 최고에요! 친절하시구요 다음에 또 올께욥!,22.4.23.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,dyr****,"한라봉타르트 꼭 드세요!!!!! 존맛탱 ㅠㅠ
찾아보지 않고 지나가다가 이뻐보여서 들어왔는데 조용하고 좌석도 넓게넓게 있어서 좋아요 
커피도 맛있고 타르트가 일단 너무 맛있어요>_<",22.3.19.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,kjy30623,"바움쿠헨 맛있어요!! 
아메리카노 많이 진하지 않고 딱 좋아서 
달달한 디저트랑 잘 어울려요~",22.4.14.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,kjyoung306,"바움 촉촉하고 맛있어요
콜드브루 커피도 정말 고소하고 맛있어요
바움과 잘 어울렸어요",22.4.14.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,박현경10,"바움쿠헨이라는 빵을 처음 접해봤는데, 굉장히 폭신한 느낌에 맛있어서 좋았습니다:) 사장님도 친절하고 청결한 매장은 굉장히 감각적으로 꾸며져 있어서 사진찍기에도 안성맞춤이네요 :) 제주공항 가시는 길이면 한번쯤 들러보시면 좋을거같아요!! 추천합니다❤️",22.2.7.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,미친고냥,"바닷가앞에있어 넘좋아요
커피,음료 짱짱짱!!!",22.7.7.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,하율사랑맘,"바다를 바라보며 차마실수있어 좋구 예쁘고 맛있는 디저트가 있어 즐겁습니다~^^*
사랑하는 예쁜딸과 함께여서 더욱 행복합니다~^^*",22.2.10.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,행복의사람,커피가 맛나고 미니 바움쿠헨도 부드러워서 맛있어요!!,22.6.4.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,vitamin519,"바다를 바라보며 오름타르트, 아아, 코코넛라떼를 마시니까 행복했어요ㅎㅎ
인테리어 멋지고 뷰가 끝내줍니다!",22.2.23.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,jus****,굿,22.9.25.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,혜진2246,뷰도 좋고 맛있어용 ㅎㅎ,22.7.5.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,sos****,분위기역시좋아요~^^,22.8.1.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,하늘맑음44,"조용하고 바다 보며 커피 마시기에 
매우 완벽합니다",22.6.6.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,영한89,,22.7.30.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,슈슈93,,22.8.7.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,슈슈93,,22.7.30.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,장막을벗을날이있다,,22.11.16.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,wemustdo79,,22.8.7.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,moo****,바움쿠헨 타르트 맛있어요ㅎㅎㅎ,22.4.18.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,hoh002,마시써요,22.9.19.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,hoh002,맛있어요,22.9.19.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,숮이수지,커피도 맛있고 디저트도 맛있음,22.6.26.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,십년뒤에56,"뷰도 너무 좋고 주차도 좋고 커피와 빵이 맛있습니다.
300프로 재방문할 예정입니다.",22.5.7.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,oh9****,커피  정말 맛있어요~^^,22.6.15.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,gudn517,대화하기 좋고 여기만의 특별한 디저트가 있어서 제주도에 방문했을때 오면 좋을 것 같아요!,22.6.5.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,꽃청춘,"뷰가 끝내주는 곳입니다~ 
여기 통창에 탁 트인게 너무 좋네요!",22.4.16.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,츠암미,조용하니 좋아요,22.7.18.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,갱갱이55,친절하고 조용하고 조아요,22.4.25.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,ins****,,22.8.8.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,장만쥬,굳,22.9.4.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,체리5264,"직원분이 친절하게 응대하시고 디저트도 맛있어요!
앙버터랑 오름타르트는 짭쪼름해서 약간 브런치용으로 먹으면 딱일거 같아요! 바움롤은 디저트용으로 좋구요~ 전 되게 만족스러운 맛입니당",22.2.7.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,사랑이8393,매장이 너무 예쁘고 맛있어요!!,22.3.25.금,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,dam****,,22.7.30.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,나야나1085,맛 나게 먹고 두번째 방문입니다.,22.4.30.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,먼치,오~ 매번 지나가다가 봤는데 처음 왔어요~!,22.3.5.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,am****,알바생이 턱을괴고 주문을 받아요.. 과한 친절함은 바라지 않지만... 우선 그러고 음료 받았는데 우선 바룸쿠헨 너무 퍽퍽해요... 그리고 대귤대귤라떼... 마셔본 귤음료중에 제일 맛없어요...하...,22.4.21.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,sooty69,대귤대귤 너무 맛있어요!!!!! 바움쿠헨도 맛있어요 나중에 또 오고싶어요,22.4.25.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,현민수,매장도 크고 빵이랑커피가 맛있어서 자주 애용해요ㅎㅎ 바로 앞에 주차하는공간도 크게 있어서 주차하기도 좋아요😀 그리고 해안도로에 있어서 바다 뷰도 끝내줍니다!!,22.1.31.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,제주왕언니,,22.6.18.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,진주야0,뷰 좋고 괜찮았어요. 편합니다. 앞에 놀이터가 있어서 좋아요.,22.4.19.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,김도휘513,골든 비엔나랑 초콜릿 라떼를 시켰는데 골든 비엔나가 달고나 라떼라고 해서 시켰다 그런데... 내가 아는 달고나 맛이 안나고 카페 라떼 맛이 났다. 그리고 초콜릿 라떼는 달달해서 맛이 좋았다.,22.3.29.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,des****,좋아요,22.8.15.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,제주여행의 모든맛,,22.6.19.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,dreamerjohn12,바다뷰와 맛있는커피,22.6.18.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,나20451,빙수 맛이 좋군,22.6.17.금,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,꿀맛인2,경치도 좋고 시그니처 메뉴도 맛있어요~!,22.5.17.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,예리밍64,뷰가 너무 좋고 좌석도 적당히 떨어져있어 혼자 책읽기 좋았어요. 화장실도 깔끔해서 더 좋았습니다ㅎㅎ 한라봉 오름 타르트가 진짜 맛있어요 꼭 드세요!,22.1.27.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,멍20,"디저트 맛있어서 재방문했는데
그때도 불친절하시더니 이번에도 정말 불친절하신네요..",22.3.26.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,rem****,좋아요 ,22.8.7.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,로라68,,22.6.6.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,kim****,뷰 맛집  디저트도 맛있고 좋아요,22.3.3.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,찬사67,"지인들과 커피와 디저트 오늘도 행복한 하루 한번사는 
인생 행복하게 살자.",22.1.17.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,하츄0,"매장뷰가 넘 좋아서 만석이었어요~
테이크 아웃했는데 커피 할인해줘서 맛대비 가성비가 좋았어요! 
바움쿠헨이 뻑뻑할것같다는 선입견이있었는데
촉촉보들하니 넘 맛있게 먹었어요!",22.2.2.수,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,배볼리,"제주행 마지막날 공항근처 커피숍으로 찾아온 곳인데, 해변뷰도 좋고 음료도 맛있네요~ 
주차는 건물 앞이나 건너편 주차라인에 하시면 될것같아요~",22.1.21.금,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,LUNA8551,"공항에서 가깝고 오션뷰에요
커피도 맛있어서 여행 끝에 공항주변에서 시간 보내기 좋아요 잘 먹었습니다",22.2.17.목,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,anna2645,괜찮아요,22.6.28.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,또리8998,"관광객 많은 코스에 있는 카페에요. 아메리카노 커피 향이 너~~무 좋고, 낮 시간대 오면 조용해요.",22.2.14.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,YCDI58,,22.6.28.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,sec****,가게가 넓고 앞에 통창이라 좋아요ㅎㅎ 조용하도 음료도 맛있네요ㅎㅎ밤이라 바다는 안보이지만 나가면 바로 바다라 좋아요,21.12.28.화,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,y2k****,굿굿굿이에요,22.4.29.금,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,bbj2002,디저트맛집! 뷰도 너무 좋아여!,22.3.28.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,내사랑설이,독특해서 시켜봤는데 so so  에요,22.1.24.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,현이2261,바다가 이렇게 잘보이는 좋은곳이 있다니ㅎㅎ,22.2.28.월,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,withmerry,"다양한 바움쿠헨이 있어서 골라먹는 재미가 있어요!
부드러운 바움쿠헨으로 둘러진 푸딩같은 타르트도 별미예요~",21.12.18.토,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,luvdk,"바움쿠헨이 맛있어서 선물용으로 포장했는데 너~~~~~~무 오래 걸려서 비행기 놓칠뻔 했어요
카페는 위치나 분위기 모두 마음에 들어서 다음에 또 가볼 것 같아요ㅎ.ㅎ",21.11.28.일,네이버,
바움하우스,"카페,디저트","별점
4.53/5",제주 제주시 서해안로 448 1층 바움하우스,0507-1384-8857,,Dury,바다뷰 뷰 일단 넘 좋구요 🥰👍🏻👍🏻카페 디저트듀 커피듀 넘 맛있어요 ~,22.2.14.월,네이버,
