콘텐츠_ID,content,contents
CONT_000000000500524,,"[""오름은 주소가 산지로 되어있어, 내비게이션 검색 시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다. 또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다. 이에, 오름 방문 시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.\n\n\n절물오름은 제주시 절물자연휴양림으로 널리 알려져 있는 오름으로, 오름 북쪽기슭을 끼고 절물휴양림이 조성되어 있어서 동부산업도로에서 명도암길로 쉽게 접근이 가능하며 절물약수터(샘물)로 유명하다. 이 오름은 두 봉우리로 이루어져 있으며 큰봉우리를 큰대나오름, 작은봉우리를 족은대나오름이라고 부르고 있다. 오름 동사면에는 원형의 분화구가 잡목과 가시 덤불로 덮여 있고 그 외의 오름사면에는 활엽수 등으로 울창한 자연림을 이루면서 삼림욕 등을 할 수 있는 휴양 단지가 조성되어 있다. 오름으로 오르는 길에 약수암이라는 절이 있고, 그 동쪽에 '절물'이라고 불리는 물맞이 약수터가 있는데 바로 큰 대나 오름 기슭에서 자연 용출되는 나오는 약수다. 정상에는 전망대가 조성되어 있으며, 멀리 바다와 여러 오름들이 펼쳐진 풍경을 볼 수 있다.""]"
CONT_000000000500209,,"['오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.\n또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.\n이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.\n\n\n남서사면은 비교적 가파른 편이나, 북동사면은 다소 완만하고 얕게 패어 있는 말굽형화구를 이루면서 두 봉우리가 서남 동북 방향으로 서로 마주보고 있다. 굼부리의 북동쪽 일각은 단절되어 바깥쪽에 작은 골짜기를 이루면서 두 가닥으로 다리를 뻗어 내리고 있으며, 낙엽수와 상록교목의 자연림을 이루고 있으며, 식생은 동백나무, 생달나무, 식나무 등이 자라고 바닥에는 복수초도 자라고 있다. 화구방향의 동북사면에는 낙엽수, 상록교목들이 주종을 이루면서 자연림의 울창한 숲을 이루고, 나머지 정상부는 풀밭을 이루며 군데군데 잡목이 식생한다. 민오름이라는 명칭은 모양이 둥긋하고 나무가 없어 미끈한 민둥산이라는 데서 붙여졌다. \n오름의 서쪽 기슭에는 이승만 초대대통령의 별장이었다는 귀빈사가 자리하고 있다.']"
CNTS_000000000021178,,"[""'돌담 밑에 예쁘게 활짝 핀 꽃들 사이로 동복 환해 장성을 감상해보자'\n\n제주특별자치도 기념물 제49-6호로 지정된 동복 환해 장성은 배를 타고 들어오는 외적의 침입을 막기 위해\n해안선을 따라 쌓은 성인데 1207년 삼별초군이 제주로 가는 것을 방어하기 위해서 쌓은 것이 그 시초라고 한다."", '이후 왜구 침입이 고조되고, 영국 군함 등이 나타남으로써 이를 대비해 더욱 정비되었다고 한다.\n동복 환해장성은 약 150m 규모로 현재는 일부 성벽만이 남아있고 성벽은 활 모양의 굽은 형태를 가지고 있다.\n환해장성 돌담 밑에 예쁘게 활짝 핀 갯무꽃과 유채꽃이 동복 환해 장성의 풍경을 한 폭의 그림처럼 만들어준다고 하니,\n맑고 화창한 날에 동복 환해 장성을 들러보면 좋을 듯하다.']"
CONT_000000000500444,,"['1971년 8월 26일 제주특별자치도 유형문화재 제3호로 지정되었다. 기록에 따르면, 1590년(선조 23) 당시의 조천관(朝天館)을 다시 짓고 쌍벽정(雙壁亭)이라고 하였다가 1599년에 다시 건물을 짓고 연북정이라고 이름을 바꾸었다. 이것은 유배되어 온 사람들이 제주의 관문인 이곳에서 한양의 기쁜 소식을 기다리면서 북쪽의 임금에 대한 사모의 충정을 보낸다 하여 붙인 이름이라 한다.\n\n건물은 네모모양의 높이 14자의 축대 위에 동남을 향하여 세워져 있다. 이 축대의 북쪽으로는 타원형의 성곽이 둘러싸여 있는데 이것의 모양과 크기가 옹성과 비슷한 것으로 미루어 볼 때, 이 정자가 망루의 용도로 지어진 것으로 추측된다. 건물은 정면 3칸, 측면 2칸, 전후 좌우퇴의 평면에 구조는 7량으로 기둥의 배열과 가구의 배열방법이 모두 제주특별자치도 주택과 비슷하며 지붕은 합각지붕으로 물매가 낮은 것이 특징이다.']"
CNTS_000000000018362,,"['  제주시 애월읍 구몰동길에 위치한 선운정사는 제주올레 15코스에 포함된 사찰이다. 제주의 정겨운 마을과 운치 있는 농촌길을 걷다 보면 아름다운 모습을 한 선운정사를 마주할 수 있다. 이곳은 불교문화의 전승 뿐만 아니라 제주의 문화를 함께 보존하기 위해 노력하는 공간으로, 설문대할망과 오백장군 전각, 소원을 이루어주는 소원석 등 다양한 조형물을 볼 수 있다. 초저녁이 되면 건물에서 하나둘 씩 불빛이 들어오는데, 밤에는 낮과는 사뭇 다른 풍경이 펼쳐진다. 선운정사에서는 2015년부터 시작된 빛마루 축제는 하절기인 4월부터 10월에는 일몰부터 밤 10시까지, 동절기인 11월부터 3월까지는 밤 9시까지 비 오는 날을 제외하고 매일 열린다.', '']"
CONT_000000000500539,,"['제주도 서귀포시 중문관광단지에 위치한 건물로 지상 7층 높이다. 국제 회의, 강연, 연회, 이벤트, 전시회, 공연 등이 펼쳐지는 국내 유일의 리조트형 컨벤션센터로 한아세안특별정상회의를 성공적으로 개최하기도 했다. 주요 시설로는 대회의실(탐라홀 4,300명 수용 가능), 중소회의실(한라,삼다,영주,백록 등), 소회의장, 전시장(이벤트홀), 이어도프라자(야외광장) 등이 있다. 차량으로 15분 거리 내에 호텔 3,000여실, 펜션 1,000여실이 있어 접근성이 좋다. 연중 다양한 전시회 및 행사 공연 등이 펼쳐지는 곳으로 제주관광공사 중문면세점이 위치해있다.']"
CNTS_000000000019100,,"[""예초리는 하추자의 동북단에 위치한 작은 포구 마을로서 일반여객선 운항시 기항의 관문마을로 예로부터 예의범절이 가장 잘 지켜지는 마을이라하여 '예초'라고 칭하였다고 한다.\n예초리 포구에서는 낚시를 즐기실 수 있으며, 현재 사용하는 포구의 동쪽에는 옛 포구의 흔적인 돌로 쌓은 짧은 방파제가 남아 있다.\n그보다 서쪽으로는 현대에 테르타포트와 시멘트를 이용하여 새로만든 포구가 있으며, 방파제 끝에는 등대가 세워져 있다.""]"
CNTS_000000000020734,,"['  제주시 동북 쪽에 위치한 해변으로 월정리 해변과 이어져 있다. 구좌읍 월정리와 가까우며, 월정리 해변과 같이 뜨고 있는 맛집 카페가 많아 방문자가 점점 늘어나는 추세다. 근처 가 볼만한 인기 명소로는 명진전복, 톰톰카레, 대수길다방(제주바당캔들), 평대스낵 등이 있다. 아기자기한 해변 카페, 맛집과는 대비적으로 바다 쪽으로는 천혜 자연이 펼쳐져 해안 드라이브를 즐길 수 있다. 한편, 평대리 해변에서 한라산 방향으로 곧장 올라가면 제주 관광 명소 중 하 나인 비자림이 나온다. ', '']"
CNTS_200000000007533,,"['내창트레킹은 하례리의 효돈천을 따라 암벽을 타고 거대한 바위 틈새를 누비며 자연 그대로의 용암 하천 계곡을 따라 트래킹하는 체험이다. 물이 만든 용암 길이라는 효돈천의 총 길이는 약 13km로 한라산 남사면을 대표하는 산남 최대의 하천으로 꼽힌다. 매끈한 암석으로 채워진 효돈천은 다양한 식생이 서식하며, 빼어난 절경을 자랑하는 숨은 명소이기도 하다. 이곳에서 즐기는 내창트레킹은 오직 제주도에서만 경험할 수 있어 많은 사람들이 찾고 있다. 이 체험은 아름다운 효돈천의 생태자원을 활용해 마을 주민들이 직접 개발한 프로그램으로 내창 해설사 양성 교육을 받은 주민들의 인솔로 진행된다. 거친 물살에 깎여 만들어진 매끄러운 바위를 가르며 짜릿한 모험을 즐길 수 있는 효돈천 내창 트레킹 코스는 걸서악 남사면 근처에서 장구도까지 2km에 이른다.\n\n트레킹에 적합한 긴팔과 긴 바지는 필수. 안전하게 바위를 오르고 내릴 수 있는 트레킹화 또는 등산화를 착용해야하며, 헬멧과 같은 안전장비는 무료로 대여해주고 있다.\n\n문의 : 하례리 생태관광마을협의체(064-733-8009)']"
CNTS_000000000019350,,['우도 봉수대(망루)는 봉(횃불)과 수(연기)라는 의미로 조선시대 군사통신시설이다.']
CNTS_000000000018496,,"['우도에 있는 작은 승마 체험장으로 주변을 한 두 바퀴 체험으로 돌아 볼 수 있는 승마장이다. 바다와 돌담 사이를 달릴 수 있는 코스와 해안가를 따라 도는 코스가 있다. 제주도 말을 가까이에서 만나고 싶다면, 한번 쯤 경험해 볼만하다. ']"
CONT_000000000500154,,"['동계 정온의 유허비는 광해군을 비판하는 상소 때문에 제주도에 유배되었다가 인조반정(仁祖反正)으로 복권된 후 병자호란 때 청나라와 맞서 싸울 것을 주장하던 동계 정온의 우국충정을 기려 세워진 것이다. 이 유허비는 처음에는 송죽사가 있던 막은골에 세워졌지만 이후 안성리 절동산으로 옮겨졌다가 보성초등학교 안쪽으로, 그리고 다시 송죽도서관터였던 지금 장소로 옮겨졌다. 제주 사람들에게 큰 영향을 준 다섯 명의 유현을 제주오현(濟州五賢)이라 하여 귤림서원에 배향했는데 그 중 한 명이 바로 동계 정온이다. 정온을 비롯하여 김상헌(金尙憲), 송시열(宋時烈,), 김정(金淨), 송인수(宋麟壽)를 기리는 비석이 귤림서원 옛터인 제주시 오현단에 세워져 있다. 정온은 인조반정이 일어나자 제주 생활 10년 만에 유배에서 풀려나 돌아간다. 아이러니하게도 그를 제주로 유배 보낸 광해군은 끝내 제주도에 유배되어 생을 마감한다.']"
CNTS_200000000013530,,['요가느림원은 라자(명상) 요가를 바탕으로 하타요가 빈야사요가 힐링요가를 하고 있는 전통요가원이다. 느긋하고 고요한 동작을 통해 비워가는 시간을 가져보자.']
CNTS_000000000019901,,"['사이트와 방갈로를 대여해주는 캠핑장으로, 텐트를 소지하고 있다면 사이트만 대여하여 이용할 수 있다. 두 가지 모두 예약은 전화로만 가능하다. \n대여는 1박당 1사이트, 4인 기준으로 대여를 해주고 있다.\n\n캠핑장 내에는 성인과 아이들이 함께 즐길 수 있는 수영장과 족구장, 캠프파이어 등 \n다양한 부대시설이 넓은 잔디밭에 조성되어 있고, 캠핑장 이용객은 모두 무료로 이용해볼 수 있다.\n\n취사실, 개수대, 냉장고, 세탁기, 정수기, 전자레인지, 샤워실 등 편의시설도 갖추어져 있어 캠핑을 즐기는데 어려움이 없다.']"
CNTS_000000000019639,,"['말, 바다, 하늘, 초원 하나도 놓칠 순 없다면\n\n제주에 가면 말은 꼭 타봐야 제주관광을 했다고 할 수 있다.\n중문 승마공원은 말을 타고 제주의 맑은 하늘, 초원, 바다 세 가지를 동시에 누릴 수 있는 곳이다.\n바다전망과 넓은 초원 사이를 달리다 보면 영화 속 한 장면을 연출할 수 있어 사진 찍기에도 안성맞춤이다.\n\n코스는 보통 3코스로 나뉘며, 즐거운 체험보다 간단히 사진만 찍고 싶어 하는 관광객에게는 10분 내외의 더블 코스가 적합하다.\n또한 단거리는 아쉽고 장거리는 좀 힘들 것 같은 관광객에게는 목장 중간을 돌고 오는 15분 내외의 산책코스가 있고.\n이왕 체험하는 김에 바다도 바라보면서 목장 전체를 즐기고 싶은 관광객들을 위한 25분 내외의 해변 올레코스가 준비되어 있다.', '가을에 가면 활짝 핀 코스모스가 주변에 피어있고, 유채꽃 시즌에는 노란 유채꽃이 물결을 이룬다.\n아름다운 꽃과 푸른 하늘, 넓게 펼쳐진 바다 사이를 달리다 보면 말 그대로 말과 함께 자연 느낄 수 있다.\n또한 중문 승마공원은 중문 관광단지에서 차량으로 약 10분 정도 되는 거리에 있어\n승마체험을 하고 중문 관광단지를 여행할 수 있다.']"
CNTS_000000000018867,,"['껑달린 스쿠터가 4시간에 30000원이며 면허증을 맡기시고 대여하실 수 있습니다.\n무면허인분은 절대 운행하실 수 없으며, 운행 중에는 반드시 안전모를 착용하셔야 합니다']"
CONT_000000000500026,,"['오름은 주소가 산지로 되어있어, 내비게이션 검색 시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다. 또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다. 이에, 오름 방문 시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.\n\n\n산정부의 남쪽이 정상이고 북쪽은 봉긋한 모양으로 부풀어 올라있어 그 사이가 다소 우묵져 있고, 동서사면으로는 작은 골이 얕게 패여 있는 기생화산체이다. 남동사면에는 해송과 삼나무가 조림되어 있고, 그 외 지역은 풀밭을 이루면서 어린나무와 함께 술패랭이, 가시쑥부쟁이, 낭아초, 피뿌리풀 등이 식생하고 있다. 개오름의 유래에는 2가지 설이 있다. 오름모양이 개모양 같다하여 개오름이라 부른다는 이가 있는가하면 풍수지리의 형국설에서 나온 이름이라고 전해지기도 하며, 이 경우에 개오름은 한자로 狗岳(구악)이라고 표기하고 있다. 옛지도에는 蓋岳(개악)이라고 표기돼 있는데, 이에 따라 산모양이 蓋(개) 즉, 밥그릇 뚜껑, 혹은 양산처럼 생겼다는 풀이가 있다. 굼부리 형태로는 원추형이다.']"
CNTS_000000000018843,,"['오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.\n또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.\n이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.\n\n\n주변의 오름 군락과 바다를 한눈에 조망할 수 있는 곳\n\n남원읍 신흥리 신흥공동목장 앞에 위치한 예절이오름은 여러 가지 명칭이 있는데, 여절악, 여쩌리, 예절이악이 있으며 ‘건지 뿌리’라고 하는 봉우리가 틀어 올려 얹은머리를 한 성인 여성이 절을 하는 모습을 보고 지어진 이름이라고 한다.', '남쪽으로 크게 벌어진 굼부리 안에 있는 농경지를 보며 거닐 수 있다. 걷다 보면 11월쯤에는 만발한 억새꽃의 모습을 찾을 수 있으며 오름 정상에는 동상이 세워져있는데, 울부짖는 형상을 한 사자 두 마리와 알에서 나와 승천하려는 듯 보이는 용과 호랑이 상이 있다. 정상에서 바라보면 말굽모양의 분화구와 주변의 오름 군락과 바다까지 한눈에 조망할 수 있다.']"
CNTS_000000000021460,,"['푸른 바다를 향해 걷는 아름다운 해안산책, 돔베낭길\n\n 돔베낭길은 올레 7코스인 외돌개와 월평마을까지의 코스 중 시작점인 외돌개에서 2.6km정도 되는 산책로이다.\n\n길게 걸어야 하는 올레코스는 부담스럽지만 아름다운 절경을 보며 짧게나마 올레코스를 걷고 싶다면 아름다운 해안풍경을 보며 걷는 돔베낭길이 제격이다.\n\n버스를 이용할 경우, 서귀포여고에서 내려 돔베낭길 주차장을 향해 걸어오면 금방 만날 수 있다.', '돔배낭길은 남원큰엉 산책로와 함께 제주에서 가장 아름다운 바다 산책로로 꼽히는 길로\n제주올레 이사장인 서명숙 씨가 ‘세상에서 가장 아름다운 산책로’라고 표현했을 정도로 아름다운 길이다.\n\n돔베낭길은 원래 돔베낭골로 돔베낭이 많은 굴이라는 데서 붙인 것이다.\n돔베낭은 동백나무를 이르는 제주어이고, 굴은 골짜기를 뜻하는 골[谷]이 변한 소리이다.', '돔베낭길을 걷다보면 옆으로 펼쳐지는 아름다운 바다가 장관인데,\n중간중간 바다쪽으로 내려갈 수 있는 길이 있으니 한 번씩 내려가 보는 것도 좋다.\n\n길 중간에는 갤러리카페도 자리하고 있어  차 한 잔으로 숨을 돌리고 가기에도 좋다. ']"
CNTS_000000000018869,,"['우도항 가까운 곳에 위치한 곳입니다.\n전기자동차는 2시간에 30,000원이며, 2인용 자전거는 무제한에 15,000원입니다.\n운전면허증은 필수로 소지하고 오셔야합니다.']"
CONT_000000000500673,,"['  우도(牛島)의 동쪽 하고수동해변은 중앙에 노출된 암석 해안에 의해 둘로 분리된다. 해변의 총 길이는 약 400m 정도이며, 동쪽에서 약 100m되는 지점과 200m~300m 지점에는 현무암초가 노출되어 있고, 배후에는 사구층이 발달되어 있다. 연안류에 의해 운반되는 물질들이 집적되어 형성된 해변이다. 1970년대까지 후릿그물을 이용한 멸치잡이가 이루어졌다. 모래가 부드럽고 수심이 얕아 가족 단위 해수욕을 즐기기에 안성맞춤이다. 수심이 얕아 어린이를 동반한 가족 단위 피서객이 이용하기에 좋다. 해변 주변은 민박집과 식당들이 입지해 있으며 탈의장, 화장실 등 편의 시설이 있다. 70여세 해녀를 모티브로 한 해녀상이 중앙에 있어 눈길을 끈다. 여름 밤에는 고기잡이 선박들이 밝힌 불빛들이 찬란하다.']"
CNTS_000000000019763,,"['들어서는 입구부터 귤 나무들이 반갑게 맞이해주는 귤빛 캠핑장.\n때문에 특히나 겨울에 가면 주렁주렁 탐스럽게 열린 귤 나무들과의 조화가 아름다운 곳이다.\n자수 또한 자연과 멋지게 어우러져 있어 제주스러운 분위기를 물씬 느낄 수 있게 해주는데 바닥의 화산송이가 멋을 더해준다.\n\n귤빛캠핑장은 제주 제주시 조천읍 대흘리에 위치하고 있으며 파쇄석 사이트가 총 35개로 구성되어 있고, 전기, 온수, 화장실, 샤워실, 취사장 등의 편의시설을 이용할 수 있다. 인근에 가볼만한 관광지는 펀테마파크, 선녀와나무꾼 테마공원, 다희연이 있다.', '여름에는 캠핑장 내에 타일로 만들어진 수영장에 물을 채워 놓는데 성인에게는 무릎 정도의 깊이지만 아이들에게 안성맞춤의 물놀이장이 되어준다.\n아이와 함께 동반한다면 야자수 아래에서 신나는 물놀이를 즐겨보는 것도 좋겠다.\n\n텐트가 없을 시에는 4인용 작은 텐트와 카라반, 내추럴하우스, 독채펜션을 예약하여 이용하면 된다.\n텐트를 소지하고 있다면 사이트만 대여하여 캠핑을 즐겨보자.', '귤빛캠핑장 사이트는 바닥 구성이 콘크리트나 폐골재가 아닌 제주 화산송이와 현무암 자갈들로 이루어져 있기 때문에 배수 또한 좋아 비가 와도 물이 잘 빠진다는 장점이 있다. 부대시설로는 24시간 이용이 가능한 취사실과 샤워실이 있으며 오전 8시부터 저녁 10까지 운영하는 매점에서는 과자와 음료 등 필요한 물건 등을 구입할 수 있다. 캠핑장 안에서 와이파이가 가능한 점도 큰 매력으로 다가온다.\n\n주변 자연 관광지로는 함덕서우봉해변이 있는데 둥그런 호수 같은 모양으로 썰물 때면 백사장이 원형으로 드러나 아름다움을 보여주며 해변 주변 곳곳이 소나무 숲으로 울창하게 조성되어 있어 산책하기도 좋아 여행객들에게 인기가 좋은 곳이다.', '[주의사항]\n애완동물 동반 출입은 사전에 문의하여 협의를 해야 한다.\n폭죽류 사용은 관리자 참관하에 사용이 가능하다.\n스탭에게 보관을 맡기지 않은 귀중품 분실에 대해서는 책임지지 않는다.\n타인에게 방해가 되는 큰 소리의 악기나 스피커 등의 물품은 사용할 수 없다.']"
CONT_000000000500699,,"['넓은 연못인 혼인지에서 삼신이 혼례를 올림으로써 자손이 늘어나고 농사가 시작되었다는 전설이 있다. 이 때문에 ‘열온 또는 열운’이라는 옛 이름을 가진 온평리는 혼인지 마을로 불리게 되었으며, 탐라국의 건국 신화가 전해지는 삼성혈과도 관련되어 있어 함께 들린다면 더욱 흥미롭게 제주도를 느낄 수 있다. 제주 올레 2코스에서 이어지는 혼인지는 탐라국 건국신화 ‘삼신인’의 신화가 있는 곳으로, 넓은 연못인 혼인지에서 3신이 혼례를 올림으로써 자손이 늘어나고 농사가 시작되었다는 전설이 있다. 때문에 ‘열온 또는 열운’이라는 옛 이름을 가진 온평리는 혼인지 마을로 불리게 되었으며, 탐라국의 건국 신화가 전해지는 삼성혈과도 관련되어 있어 함께 들린다면 더욱 흥미롭게 제주도를 느낄 수 있다.\n\n봄에는 벚꽃이, 여름에는 연꽃과 형형색색의 수국이 만개하여 사진 찍기도 좋고, 산책로가 잘 꾸며져 있어 어느 계절에 가도 느긋하게 산책이 가능하다. 혼인지 마을에서는 전통혼례를 체험해볼 수 있을 뿐만 아니라, ‘작은 결혼’ 장소로 개방된 공공시설 예식장으로 지정되어 제주도의 이색 결혼식 장소로도 손꼽힌다. 넓은 잔디밭과 나무들이 함께 있고 산책로도 길지 않아 북적이는 관광지를 떠나 여유롭고 운치 있는 곳을 찾는다면 지나쳐서는 안 될 장소 중 한 곳이다. 매년 10월에는 온평리 일원에서 혼인지 축제가 열린다.', '혼인지 마을에 관해서는 다음과 같은 전설이 전해 내려온다. \n\n삼성혈에서 솟아난 세 신인(神人)이 수렵을 하며 온평리 경에 이른 때였다. 우연히 바다를 보니 무엇이 떠오른 것 같았다. 그것이 해변에 다가왔다. 자세히 보니 석함이 떠오는 것이었다. ‘무언가 귀중한 것이 틀림없다!’고 생각한 세 신인들은 일제히 쾌성을 올렸다. 그래서 온평리 바닷가 이름을 ‘쾌성개’라고 한다. ‘쾌성개’에서 쾌성을 지른 세 신인은 석함이 떠오는 바닷가로 내려가니, 물결에 출렁이며 석함이 뭍으로 떠올라 왔다. 이것을 ‘오통’이라고 한다. 석함이 떠왔다고 해서 ‘오통’이라고 한다는 것이다. 석함이 뭍으로 올라올 때 사신이 말을 타고 먼저 올라오고, 이어서 세 처녀가 오곡의 씨와 송아지 망아지 등을 이끌고 올라왔다. 세 신이 올라오면서 첫발을 디딘 말 발자국이 지금도 있다. 바닷가 물결이 출렁대는 평평한 바위에 흡사 발자국같이 패어 있는 것이 그것이다. 여기를 ‘물성개’라 한다. 온평리에서 남쪽으로 약 500m 떨어진 곳에 ‘흰죽’이라는 못이 있다. 세 신인은 세 처녀와 더불어 이 못에 가서 목욕을 하고 혼인식을 올렸다. 그래서 이 못을 혼인지라 한다. ‘흰죽’이라는 이름은 ‘혼인지’의 음이 변한 것이 아닌가 한다. 혼인지 바로 곁에 자그마한 굴이 있는데, 여기는 세 신인들이 혼인하고 같이 잠을 잔 곳이라고 전한다.']"
CNTS_200000000009863,,"['제주미래교육연구원 과학탐구체험장은 한라산이 올려다 보이는 산록북로 가운데 위치해있다.\n한라산을 옆에 두고 달리다 보며 어느새 과학탐구체험장에 닿는다.\n이곳에는 아이들은 물론 어른들도 흥미롭게 관람할 수 있는 시설들이 많다.\n가족 모두가 과학 탐구에 푹 빠져 재미난 시간을 보낼 수 있다.', '체험관은 1층부터 3층까지 각각 ‘역동의 큐브’, ‘발견의 큐브’, ‘도약의 큐브’ 테마에 맞춰 구성되어 있다.\n제1과학탐구체험실은 물질과 빛과 소리, 힘과 운동, 로봇 등에 대해 배워보는 공간이다.\n자신의 목소리를 녹음한 후 파형을 관찰하는 체험은 어른이 해봐도 신기하다.\n이곳에서는 가족이 함께 에어하키 게임을 하면서 자연스럽게 마찰력을 배우고 로봇과 가위바위보 놀이를 통해 미래 세계를 상상해볼 수 있다.\n제2과학탐구체험실은 난이도가 조금 더 올라간다.\n수학의 핵심인 피타고라스의 정리부터 생명과학, 지구과학 등 탐구 분야도 심도 깊어진다.\n배움의 정도는 높아졌어도 체험 시설은 여전히 재미있고 흥미롭다.\n이것저것 직접 만져보고 실험하는 동안 호기심과 창의력이 쑥쑥 자라난다.\n\n제3과학탐구체험실은 우주로 탐구 분야를 확대했다.\n화성 탐사 로봇을 직접 조종하고 증강현실을 통한 시간여행도 즐길 수 있다.\n평일에 15인 이상이 모이면 4D 우주 극장도 관람할 수 있다.\n과학탐구체험장은 천체투영실과 관측실도 갖추고 있다.\n영유아 아이들은 3층에 있는 유아과학실을 이용하면 편하다.\n실내 놀이터로 꾸며진 유아과학실에는 레고 쌓기, 꼬마 굴렁쇠, 볼풀장 등 유아를 위한 시설이 가득하다.']"
CNTS_000000000020639,,"['카페 앞 넓은 꽃밭에 계절마다 형형색색의 꽃이 만발해 관광객의 발길을 유혹하는 카페 꽃썸. 꽃썸이 위치한 동광육거리는 저지, 금악, 안덕면 등 여섯갈래 방향으로 이동할 수 있는 곳으로 평화로 인근에 있다. 최근 유채꽃, 해바라기꽃 등 사진 촬영 관광지로 유명해지고 있으며 이 외에도 천일홍과 코스모스가 예쁘게 피는 곳으로 유명한 곳이다. 꽃밭 한쪽의 카페에서는 꽃썸과 잘 어울리는 색의 블라썸라떼와 몬스터아이스크림이 대표 메뉴다. 꽃썸의 넓은 꽃밭은 카페를 이용하지 않더라도 인당 1천원의 입장료를 내면 스냅사진 촬영장소로 이용할 수 있다.']"
CNTS_000000000018755,,"['승마는 제주 여행에서 꼭 해봐야 할 경험 중의 하 나이다. 한라산 대초원과 오름을 배경으로 달리는 조랑말승마는 제주에서의 좀 더 색다른 체험을 선사한다. 서광승마장에서는 제주의 아름다운 자연을 온몸으로 느껴 볼 수 있고, 남녀노소 누구나 쉽게 즐길 수 있는 레포츠로 제주 여행의 소중한 추억을 만들 수 있는 곳이다. 코스는 700m 거리의 더블 코스, 비교적 긴 거리인 1Km 긴 코스, 산책하듯 즐길 수 있는 500m 거리의 산책 코스, 사진 촬영을 목적으로 만든 300m 단거리 코스까지 다양하게 갖춰져 있다. 실내에는 안전모와 안전 신발, 안전 조끼까지 전부 다 준비가 되어 있으니 꼭 착용하고 체험을 해야 한다. 어린아이와 같이 오는 가족들은 아이가 24개월 이상이면 매표가 가능하나 아기를 안거나 업고 탈 수 없고 단독으로 타야 한다. 하지만 걱정할 것 없이 전문적인 직원들이 안전하게 산책할 수 있게 앞에서 말을 이끌어 준다. 또한 서광승마장에는 운전면허 연습장을 방불케 하는 카트 체험장을 구비하고 있다. 승마를 체험하고 나면 카트 요금은 할인을 받을 수 있다.']"
CNTS_000000000021064,,"['김녕해안도로는 해맞이해안도로라 불리는 코스의 일부이다. 이 코스는 김녕성세기해변에서 월정, 평대, 세화해변을 지나 하도해변에 이르는 약 19.2km의 구간이다. 사람들이 많이 찾는 해변들이 한데 모아져 있는 코스로 전동기로는 1시간 17분, 빠른 걸음으로는 3시간 42분, 보통 걸음으로는 6시간 24분 정도가 소요된다. 물빛이 고운 김녕성세기해변을 나서서 달리다 보면 사람들이 가장 많이 찾는 월정리해변에 다다른다. 앞바다에 풍력발전기가 서 있고 에메랄드 빛 바닷물을 볼 수 있다. 예쁜 사진을 남길 수 있는 포토존이나 카페가 다른 곳에 비해 많이 자리 잡고 있으므로 쉬어가기 좋다. ', '평대해변에서 세화해변을 가는 길에는 세화오일장이 있다. 5, 10일 마다 열리므로 오일장이 열리는 날에는 들러 제주 지역의 모습을 볼 수 있으며 토요일에는 벨롱장이 열린다. 하도 해수욕장은 백사장과 현무암이 섞여 있으며 우도가 한눈에 들어온다. 평대, 세화해변은 한적하고 아름다워 여유를 느끼기 제격이다. 하도해변 건너편에는 철새 도래지가 위치하고 있으며 물가에 자라는 갈대도 아름답다.']"
CNTS_000000000019480,,"[""'알드르 잔디광장'에는 '시크릿 가든'에서 현빈과 하지원이 아름다운 키스신을 찍었던 벤치가 있어 내외 많은 관광객이 찾는 명소이다.\n1만여 평의 잔디정원인 알드르 잔디광장은 아름다운 분수 연못과 함께 여유로운 휴양을 보낼 수 있는 곳이다.""]"
