STORE_NAME,CATEGORY,STORE_SCORE,STORE_ADDR,TEL,OPEN_CLOSE_TIME,WRITER,CONTENT,CREATED_AT,TYPE,HOMPAGE
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,르완,"조용하고. 손님이 많습니다. 책장이 이쁩니다.
마을아이들이 공부하고 있었습니다.",22.2.16.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,1125miae,좋아요,22.2.16.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,jur****,"숲속은 아니고 밭 사이에 있는 따뜻하고 조용한 책방!!! 교보문고 영풍문고처럼 크고 책이 어마어마  쌓여 있는 건 아니다.  그래서 많은 책을 보유하고 있지 않겠지만
책 하나하나가 눈에 더 잘 들어와서
더 책을 사고 싶고 읽고 싶게 하는 서점이다.",22.2.16.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,미뉴미뉴51,"깔끔하고 멋지게바뀌었네요 ^^
인테리어도 취저이고 책도 많아요 구경하는 재미가있습니다~",22.2.14.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,ㅅㄷㅎ,깔끔한 분위기에 조용한 책방. 다양한 책들이 있음.,22.2.13.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,sun3238,"종달리에 머물면서 동네 책방에 가고 싶어 찾아본 소심한 책방. 간판이 수상한 소금밭이라 들어가는데 조금 헤맸다.
책이 이쁘게 진열되어있고, 머무는 동안 내내 공간이 이쁘다는 생각을 했다. 
스태프 추천 도서에는 추천 이유들이 적혀져있어서 책을 고르기 편하고, 이쁜 소품들도 많아 오랜 시간 눈을 빼앗겼다. 읽고 갈 수 있는 공간이 크게 세군데로 나뉘어있고, 카운터 옆에서 음료도 만들어주신다. 조용하고 평화로운 책방. 다음 일정이 있어 아쉬운 마음을 뒤로하고 나왔다. 또 가고싶은 공간이다.",22.2.13.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,dbtjs5102,여행 와서 책 구매하게 될 줄은 몰랐어요! 다양하고 좋은 책이 많아 3권 샀습니다 ㅎㅎ 책 선점 기준이 정말 좋고 센스있는 스태프 코멘트도 옆에 있어서 더욱 흥미있게 구경할 수 있었어요,22.2.13.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,탐서가,네번째인가? 장소 바뀐곳 처음,22.2.12.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,먹는족족,이전한 곳은 처음 가봤어요^^ 분위기가 정말 좋고 책을 안 읽는 사람도 책을 읽어보게 만드네요👍소심한 책방이 있는 종달리 분들이 정말 부럽네요ㅎㅎㅎ,22.2.12.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,은152,"어휴 사람이 많아서 깜짝 놀랐어요 ㅋㅋㅋㅋㅋㅋ
조용한 동네에 외딴 곳에 있는데도
사람들이 그 곳에만 와글와글..! 
공간이 예쁘고 입점되어있는 엽서 일러스트가 좋았어요 
다만 아쉬운 건 너무 소란스러워서 
충분히 공간의 정취를 느끼지 못했다는 것..? 
이건 머무는 사람의 문제이니 
어쩔 수 없겠지요,, 
그림책 구경하는 재미가 있었습니다 :)",22.2.11.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,삼남매아빠39,굿,22.2.11.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,k1215,책 선물하기에 좋아요~,22.2.10.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,봉봉5526,분위기도 너무편안하고 좋았어요~,22.2.9.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,난4072,,22.2.8.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,lollol11,"아침에 잠깐 들렀는데, 일반 서점과 다른관점에서 책 추천이 많아서 신선했어요~ 선물할 책 구입했네요",22.2.6.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,아꼬운 엄마,,22.2.4.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,ksy59,따뜻한 무드의 따뜻한 책방,22.1.29.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,HK974,"사장님~커피도 사진도 감사했습니다 ^^
덕분에 제주여행이 따뜻했습니다 ~~
건강하세요^^",22.1.28.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,수민5927,,22.1.26.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,리피풀,굿,22.1.25.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,sweetie99,"인기가 엄청 많고,
사장님이 담담하고 부드러운 톤의 안녕하세요 인사가 왠지 모르게 맘에 드는 곳",22.1.25.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,다유기38,,22.1.24.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,eioflgf,,22.1.24.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,By myself,"손이 가는 책들이 많아요.
추천하는 글 보니 책에 더 관심 갖게 되구요. 오래 머물고 싶은 곳이에요.ㅎㅎ",22.1.23.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,MINZIII,제주 책방에서 가장 좋았던 곳 다음에 종달리 머물면서 오래 있고 싶다,22.1.21.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,진천소녀,책방도 좋고 친절하시고요,22.1.20.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,ohm****,넓고 감성적인 공간 좋아요!,22.1.20.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,je2****,고즈넉하니 분위기 좋은 곳입니다,22.1.16.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,jih****,"제주도가면 한번 들러볼만합니다.
책이 맘에드는게 너무 많아요",22.1.16.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,je2****,좋아요,22.1.16.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,중랑언니,응원합니다!,22.1.14.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,dpd****,소품이 예쁘고 책이 맘에 들어요~^^,22.1.13.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,name68,귀여운 키링을 샀어요. 귀여운 책들도 많아서 구경하는 재미가 있네요,22.1.11.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,앵경잽이,분위기도 좋고' 책도 다양합니다,22.1.10.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,snl****,완벽한 공간 다시가고 싶은 곳,22.1.3.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,또먹고보쟝,"분위기 느무 좋아요
과소비했어요 ㅎㅎ",22.1.3.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,제인4213,목적없이 좋은 책을 발견하는 즐거움,21.12.31.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,JOY697,책 구경 너무 젛아요,21.12.16.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,쿠루쿠루9513,꼭 들러보세요,21.12.6.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,선니,예전 책방보다 더 넓어지고 책도 엄청 많아졌어요👍,21.12.3.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,넝애,좋은 기억,21.12.1.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,뷰티쎄나,이런 책방이 저희동네에도 생겼으면 좋겠네요. ^^,21.11.22.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,Kiki27,매장이 아주 넓어졌더라구요 옛매장도 좋았지만 이사간 매장도 너무 좋았어요,21.11.14.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,땡7951,,21.11.11.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,듀듀몬,분위기도 너무 좋고 책도 다양해요! 매일매일 가고 싶은 곳입니다,21.11.9.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,Aa4261,책방 분위기가 너무 좋습니다!! 전시된 책들 선정하신 것도 너무 좋네요. 가까이에 살면 자주 가고싶어요,21.10.24.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,디됴니,직접 내려주신 드립커피가 너무너무 맛있어요 🥰 분위기도 좋고 음악도 잔잔해서 즐거운 시간 보냈습니다! 좋은 책도 많아서 친구들과 책도 몇 권 사왔어용,21.10.24.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,팔랑귀덤보,그림책을 비롯한 다양한 책종류가 있어요. 책 읽을 수 있는 카페 공간도 예쁘고 전체적으로 깔끔하고 분위기가 너무 좋아요!,21.10.17.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,도문리,,21.10.16.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,하하7216,조용하고 좋아요,21.10.11.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,하늘구름9010,"동네책방투어 중 마주한 소심한 책방-
지는 노을과 참으로 어울리던 공간이었어요.
시간을 충분히 가지고 이러저러한 책 설명을 읽으며 책을 누리고 싶었는데 이후 일정때문에 다음 방문을 기약하며 책 한권 들고 나왔어요.

책방주인언니랑 아이랑 즐겁게 놀았던지 오늘 그림일기장의 주제이기도 했어요! 또 놀러갈게요~",21.10.8.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,junjamkim,책 구매- 맘에든 서점,21.10.5.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,어디를가느냐,"종달리를 든든하게 지키고있는 책방, 들어가서 천천히 책 둘러보세요 보기만해도 배부른 책방입니다💛",21.10.1.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,콩몽41,책이 많아 좋아요,21.9.29.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,wilson,"주변 환경도,가는 길도, 책방 내부도 이쁘구요 다른 서점에 없는 책도 눈에 좀 띄어서 참 좋았어요. 전에 책방은 못가봤는데 이전하신건가바요.",21.9.28.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,남양주요정,책방이 위치도 바뀌면서 책 종류도 약간 바뀐건지..? 독립서적류가 많았던 것 같은데 종류가 줄어든 느낌이었어요ㅠㅠ,21.9.27.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,dbf****,소소한것에 행복해지는 책방,21.9.12.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,wjd****,여긴 최고,21.9.11.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,ㅇㅇ2746,책이 다양하고  공간도 예쁩니다. 책 선정을 잘 하시는 것 같아요!,21.9.11.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,해찬솔7320,좋아요,21.9.10.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,JINI43,책의 종류도 다양하고 분위기도 한전해서 책을 천천히 보고 밖에 읽을 곳도 있었어요:),21.9.9.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,김치볶,,21.9.2.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,isawara,소심한 책방은 제주의 귀한 보물같은 곳입니다. 오래도록 따스한 공간으로 있어주세요~♡,21.8.31.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,Fallinlove0202,예쁜 책이 많아요. 다 사고 싶어지는 공간이에요~,21.8.23.월,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,SNTN,"자유롭게 책 읽을 수 있는 분위기, 좋은책도 많구 공간도 이뻐요
일전 자리보다 넓어져서 쾌적하고 너무 좋아요 ~",21.8.22.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,rev****,"재밌는 책구경했어요.
고맙습니다.",21.8.19.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,러브북스,"제주 종달리 마을에 조용한 동네책방. 제주에서 들려본 책방 중에 가장 넓은 공간을 가지고 있었고, 책 읽을 수 있는 공간도 마련되어 있어서 좋았어요. 서점 pick 책들이 이미 가지고 있는 책들이라 괜히 더 기분 좋은 책방이었어요😊😊 소소한 굿즈들도 있었구요. 전 계속 살까말까 고민했던 마음사전이라는 책을 구입했습니다.",21.8.15.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,둥둥4295,제주도 갈때마다 항상 방문하는 힐링공간.,21.8.10.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,샘물5462,"제주 올때마다 꼭 방문
마음이 편안해져요",21.8.7.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,잔메롱님,"예전의 느낌이 없어서 좀 아쉽지만, 그래도 역시나 종달리엔 소심한 책방!!",21.8.4.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,흔찡,제주 갈때마다 책방 들입니다! 분위기도 좋고 자연 속 위치해있는게 좋네요!,21.8.4.수,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,끼요78,추추추추추추천,21.8.3.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,벚꽃데이,좋아요,21.8.3.화,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,요들레이48,"제주에서 가장 좋아하는 책방이에요
리뉴얼된 공간도 너무너무 좋습니다 :)",21.7.25.일,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,anyeung,너무예쁘고 사랑스러운공간,21.7.22.목,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,파람9938,이 책방에 올 수 있어서 너무 행복했어요:) 책도 많고 시간 가는 줄 몰라요ㅠ,21.7.10.토,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,맛따라길따라67,"행복한 질문이라는 귀여운 그림책 샀어요
사랑하는 사람에게 선물하려구요~
깔끔하고 책마다 추천 글이 잘 적혀있어 책 구매에 도움이 됐어요",21.5.14.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,비6913,너무 좋아요!!,21.2.5.금,네이버,
소심한책방,서점,"별점
4.83/5",제주 제주시 구좌읍 종달동길 36-10,070-8147-0848,,팔랑귀덤보,여러가지 좋은 책도 많고 매장 깔끔하고 분위기도 너무 좋아요! 책방 좋아하면 꼭 들러보세요.,21.1.7.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,용감한 옥수수,향도 좋고 이뻐요,2.3.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,렉시탐손,,2.3.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,바진,예쁜 캔들이랑 그립톡 구매했어요 ㅎㅎ 사장님도 친절하세요,1.23.월,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,힘내자1065,..,1.17.화,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,heeah119,친절하고 설명을 잘해줘요,1.6.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,떡잎마을 방범대,"애월 해안가 앞에 위치한 샘스제주캔들!!
제주도 기념품샵이나 소품샵에서 파는 캔들도 예쁘지만 이제 많은 사람들이 사서 흔한 편에 속하다고 생각해용~
하지만 샘스제주캔들은 수제캔들!! 캔들 크기도 다양하고 특이한 캔들이 많았어요!!
사장님도 너무너무 친절하셔서 선물할 사람의 연령대에 맞춰서 추천도 해주시고 설명도 꼼꼼히 해주셨어요~!!
마음같아선 모든 색 다 사고 싶었어요ㅠㅅㅠ💕",1.4.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,kos****,이쁘고 가격이 착해서 겟~,22.12.9.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,헐크341,예쁜 캔들이 많아서 향도 많이 맡아보고 제일특색있었던 치자향 캔들 구매했어요 눈도 즐겁고 코도 즐거웠어요~ ,22.11.24.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,뚱이맘1715,"사장님도 너무 친절하시구 볼것도 많고 헤어나오지 못할뻔,,",22.11.15.화,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,데이지57,좋아요,22.10.14.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,kkc8531,다양해요,22.10.13.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,cine89,"사장님도 너무 친절하시고 설명을 잘 해주셔서 마음에 드는 제품 살수있었습니다!
향이 너무 다양해서 고르기 힘들었어요😅",22.10.5.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,dodo쓰,예쁜게  많아요,22.9.26.월,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,moo****,너무 예뻐요,22.9.23.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,singok7,귤 선글라스 귀여워영,22.9.15.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,wpw****,.,22.8.31.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,융융,디퓨저 좋아요!,22.8.30.화,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,제주생활 두아들 맘,.,22.8.27.토,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,스마트톡톡과외0,",",22.8.27.토,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,지혜나무30,",",22.8.27.토,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,까르띠에 러브,"애월 해안도로 카페거리~
예전보다 새로운곳이 많이 생겼다 
샘스제주캔들~망고향최고~아들방에
가정용.차량용도 너무좋으네요",22.8.16.화,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,yujung1024,굿,22.8.12.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,kks****,굿 ,22.8.11.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,다다오니,제주도 가면 꼭 사야지 했던 캔들 사서 좋아요ㅠㅠ너무 예뻐요 ㅎㅎ,22.8.3.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,모바일 전문가,캔들향도좋네요,22.7.25.월,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,헬로헬로ㅋㅋ,향좋은 캔들 고르느라 힘들었어요 다좋은향😁,22.7.25.월,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,유봉순,^^,22.7.16.토,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,clr****,좋아요,22.7.8.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,밍8964,굳 애월갈때마다 들려요 ㅎㅎ,22.6.29.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,Ceees,예쁜 선캐쳐 하나 샀어요 특이한데 예쁜 기념품이 많아서 제일 마음에 들었던 기념품샵이었어요!,22.6.25.토,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,오5자몽,사장님도 친절하고 설명도 자세히 해주시고 너무 좋았어요!!! 서비스도 좋아요!!,22.6.23.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,최강여름사자,굿,22.6.1.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,youngon,굿,22.6.1.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,보모보모양,굿,22.5.20.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,dalkomm1004,좋아요,22.4.29.금,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,알럅민쵸,사은품에 꽃혀서 통장이 텅텅 비게 되는 것 같아요,22.4.14.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,웅빵이,선물하려고 하나 구입했는데 블랙체리 완전 좋아요 ㅎㅎㅎㅎ 최애향이예용 ~ 바다랑 찍으면 예쁘다해서 찍었는데 맘에드네용 ㅎㅎ,22.4.6.수,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,미내7,이뻐요!!,22.3.28.월,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,tiorena,굿,22.3.14.월,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,찬백L,직원분이 친절하시고 재밌으셨어요 캔들이 여러개라 좋았구요,22.3.12.토,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,큰별44,직원분들 너무 친절하시고 설명도 잘해주셔서 캔들 선택할 때 도움이 많이 되었답니다.,22.2.22.화,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,보통씨41,이뻐요,21.12.28.화,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,또류니,디퓨저 향이 좋아요,21.12.23.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,카라멜6684,좋아요,21.12.23.목,네이버,
샘스제주캔들,인테리어소품,"별점
4.47/5",제주 제주시 애월읍 애월로1길 26-2 샘스제주캔들,010-9869-3309,,밥1895,좋아요,21.12.23.목,네이버,
