개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,60,1910,,,,전라남도 나주시 남내동 7-4 외,전라남도 나주시 남내동 7-4 외,전라남도 나주시,교통행정과,061-339-8842,,35.032011,126.720494,2019-07-01,4830000,전라남도 나주시
무궁화공원 농구장,무궁화공원,농구장,N,06:00,22:00,06:00,22:00,N,,,,,,150,,,,,경기도 화성시 향남읍발안리296,화성도시공사,,,,37.130594,126.901489,2020-05-24,5530000,경기도 화성시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,50,282,,,,전라남도 나주시 이창동 761-8 외,전라남도 나주시 이창동 761-8 외,전라남도 나주시,교통행정과,061-339-8842,,34.992660,126.708061,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,6,282,,,,전라남도 나주시 삼영동 154-10,전라남도 나주시 삼영동 154-10,전라남도 나주시,교통행정과,061-339-8842,,35.003575,126.707134,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,20,314,,,,전라남도 나주시 영산동 17-4 외,전라남도 나주시 영산동 17-4 외,전라남도 나주시,교통행정과,061-339-8842,,34.999631,126.714283,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,7,456,,,,전라남도 나주시 남평읍 남석리 807-2,전라남도 나주시 남평읍 남석리 807-2,전라남도 나주시,교통행정과,061-339-8842,,35.017871,126.858047,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,22,834,,,,전라남도 나주시 동강면 월양리 198-1,전라남도 나주시 동강면 월양리 198-1,전라남도 나주시,교통행정과,061-339-8842,,34.936651,126.564587,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,34,1261,,,,전라남도 나주시 이창동 511-9,전라남도 나주시 이창동 511-9,전라남도 나주시,교통행정과,061-339-8842,,34.997145,126.710149,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,36,540,,,,전라남도 나주시 이창동 751-2,전라남도 나주시 이창동 751-2,전라남도 나주시,교통행정과,061-339-8842,,34.994861,126.711554,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,10,323,,,,전라남도 나주시 이창1길 21-7,전라남도 나주시 이창동 153-8,전라남도 나주시,교통행정과,061-339-8842,,34.995642,126.712111,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,49,183,,,,전라남도 나주시 남내동 68 외,전라남도 나주시 남내동 68 외,전라남도 나주시,교통행정과,061-339-8842,,35.029789,126.719181,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,160,3759,,,,전라남도 나주시 청동길 21-7,전라남도 나주시 삼도동 1385-3,전라남도 나주시,교통행정과,061-339-8842,,35.037717,126.723057,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,65,1497,,,,전라남도 나주시 금계동 33-8 외,전라남도 나주시 금계동 33-8 외,전라남도 나주시,교통행정과,061-339-8842,,35.031689,126.715612,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,65,83,,,,전라남도 나주시 성북동 167-2 외,전라남도 나주시 성북동 167-2 외,전라남도 나주시,교통행정과,061-339-8842,,35.034083,126.719476,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,88,1806,,,,전라남도 나주시 과원동 81-2,전라남도 나주시 과원동 81-2,전라남도 나주시,교통행정과,061-339-8842,,35.033936,126.715818,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,20,570,,,,전라남도 나주시 토계동 616외,전라남도 나주시 토계동 616외,전라남도 나주시,교통행정과,061-339-8842,,35.016826,126.725059,2019-07-01,4830000,전라남도 나주시
주차장,주차장,기타,연중무휴,00:00,24:00,00:00,24:00,N,,,,,20,510,,,,전라남도 나주시 자미로 4,전라남도 나주시 반남면 흥덕리 28-7,전라남도 나주시,교통행정과,061-339-8842,,34.903364,126.651997,2019-07-01,4830000,전라남도 나주시
대덕사회인야구장,대덕사회인야구장,야구장,연중무휴,07:00,22:00,07:00,22:00,Y,3,(평일 주간) 80000+(주말 주간) 120000+(평일 야간) 110000+(주말 야간,,,,9921,경기운영실+덕아웃+화장실+주차장,인터넷,,,경기도 고양시 덕양구 덕은동 520-68,고양도시관리공사,체육문화2처,031-970-2175,http://daehwa.gys.or.kr/,37.57929066,126.8570111,2022-07-05,3940000,경기도 고양시
장항야구장,장항야구장,야구장,설날 연휴+추석 연휴,07:00,23:00,07:00,23:00,Y,3,(평일 주간) 80000+(주말 주간) 120000+(평일 야간) 110000+(주말 야간,1,,,13252,중계실+창고+화장실+덕아웃+접이식관람식+다단식조명타워(6기)+주차장,인터넷,,경기도 고양시 일산동구 멱절길 302-173,경기도 고양시 일산동구 장항동 660-65,고양도시관리공사,체육문화2처,031-970-2175,http://daehwa.gys.or.kr/,37.65055832,126.7518793,2022-07-05,3940000,경기도 고양시
고양시여성커뮤니티센터 세미나실,고양시여성커뮤니티센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,2,,2,,37,144,빔프로젝터+PC+마이크 및 음향장비+의자+책상,고양시 통합예약 시스템,,경기도 고양시 일산서구 중앙로 1600,경기도 고양시 일산서구 대화동 2321,경기도 고양시청,여성가족과,031-8075-4670,○http://www.goyang.go.kr/www/www03/www03_8/www03_8_6/www03_8_6_tab8.jsp○http://blog.naver.com/goyangwcc,37.67791456,126.745242,2022-07-05,3940000,경기도 고양시
고양시여성커뮤니티센터 동아리방,고양시여성커뮤니티센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,2,,2,,6,25,화이트보드칠판+의자+테이블,고양시 통합예약 시스템,,경기도 고양시 일산서구 중앙로 1600,경기도 고양시 일산서구 대화동 2321,경기도 고양시청,여성가족과,031-8075-4671,○http://www.goyang.go.kr/www/www03/www03_8/www03_8_6/www03_8_6_tab8.jsp○http://blog.naver.com/goyangwcc,37.67791456,126.745242,2022-07-05,3940000,경기도 고양시
고양시여성커뮤니티센터 라운지홀,고양시여성커뮤니티센터,강당,토+일+공휴일,09:00,18:00,00:00,00:00,N,2,,2,,37,388,빔프로젝터+마이크 및 음향장비+의자+테이블+무대시설,고양시 통합예약 시스템,,경기도 고양시 일산서구 중앙로 1600,경기도 고양시 일산서구 대화동 2321,경기도 고양시청,여성가족과,031-8075-4672,○http://www.goyang.go.kr/www/www03/www03_8/www03_8_6/www03_8_6_tab8.jsp○http://blog.naver.com/goyangwcc,37.67791456,126.745242,2022-07-05,3940000,경기도 고양시
화정도서관 꽃마루,화정도서관,기타,둘째 주 월+넷째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,4,,,,40,,빔프로젝터+PC+마이크 및 음향장비,방문+전화,,경기도 고양시 덕양구 은빛로77번길 8,경기도 고양시 덕양구 화정동 873,경기도 고양시청,화정도서관,031-8075-9205,https://www.goyanglib.or.kr/,37.63783534,126.837103,2022-07-05,3940000,경기도 고양시
화정도서관 꽃뜰,화정도서관,다목적실,둘째 주 월+넷째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,4,,,,20,,빔프로젝터+PC+마이크 및 음향장비,방문+전화,,경기도 고양시 덕양구 은빛로77번길 8,경기도 고양시 덕양구 화정동 873,경기도 고양시청,화정도서관,031-8075-9205,https://www.goyanglib.or.kr/,37.63783534,126.837103,2022-07-05,3940000,경기도 고양시
화정도서관 갤러리 꽃,화정도서관,전시실,둘째 주 월+넷째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,,,,,,,전시공간,방문+전화,,경기도 고양시 덕양구 은빛로77번길 8,경기도 고양시 덕양구 화정동 873,경기도 고양시청,화정도서관,031-8075-9202,https://www.goyanglib.or.kr/,37.63783534,126.837103,2022-07-05,3940000,경기도 고양시
행신도서관 시청각실,행신도서관,회의실,첫째 주 월+셋째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,2,,1,,60,142.98,책상+의자+컴퓨터+마이크,방문+전화,,경기도 고양시 덕양구 행당로33번길 25-6,경기도 고양시 덕양구 행신동 634-87,경기도 고양시청,행신도서관,031-8075-9235,https://www.goyanglib.or.kr/,37.62075871,126.828315,2022-07-05,3940000,경기도 고양시
행신도서관 동아리실,행신도서관,회의실,첫째 주 월+셋째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,2,,1,,10,80.69,책상+의자,방문+전화,,경기도 고양시 덕양구 행당로33번길 25-6,경기도 고양시 덕양구 행신동 634-87,경기도 고양시청,행신도서관,031-8075-9235,https://www.goyanglib.or.kr/,37.62075871,126.828315,2022-07-05,3940000,경기도 고양시
강화문예회관_식당,강화문예회관,기타,연중무휴,08:00,22:00,08:00,22:00,Y,1,50000,1,,30,165,,방문,,인천광역시 강화군 강화읍 고비고개로19번길 12,인천광역시 강화군 강화읍 국화리 239,강화군시설관리공단,문화복지팀,032-930-7046,https://www.ghss.or.kr/user/welfare/literature/literature.do,37.7453663560,126.4745728299,2022-05-10,B552108,강화군시설관리공단
신원도서관 교양교실,신원도서관,다목적실,둘째 주 월+넷째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,4,,1,,30,70.52,컴퓨터+빔 프로젝터+마이크,방문+전화,,경기도 고양시 덕양구 신원2로 24,경기도 고양시 덕양구 신원동 607,경기도 고양시청,신원도서관,031-8075-9332,https://www.goyanglib.or.kr/,37.66638123,126.886358,2022-07-05,3940000,경기도 고양시
신원도서관 시청각실,신원도서관,다목적실,둘째 주 월+넷째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,4,,1,,98,157.25,빔 프로젝터,방문+전화,,경기도 고양시 덕양구 신원2로 24,경기도 고양시 덕양구 신원동 607,경기도 고양시청,신원도서관,031-8075-9332,https://www.goyanglib.or.kr/,37.66638123,126.886358,2022-07-05,3940000,경기도 고양시
삼송도서관 시청각실,삼송도서관,다목적실,첫째 주 월+셋째 주 월+법정공휴일,09:00,18:00,09:00,18:00,N,4,,,,80,,,방문+전화,,경기도 고양시 덕양구 덕수천1로 73,경기도 고양시 덕양구 삼송동 321,경기도 고양시청,삼송도서관,031-8075-9353,https://www.goyanglib.or.kr/,37.64886388,126.8848539,2022-07-05,3940000,경기도 고양시
원시생활체육관,원시생활체육관,배드맨턴장,설 연휴+추석 연휴+안전점검의 날(월1회),06:00,22:00,06:00,22:00,Y,4,(평일)30800+(주말)46200,4,30800,80,455,냉난방시설+ 음향시설,인터넷,http://www.ansanuc.net/home/10049/40041/contents.do,경기도 안산시 단원구 산단로 94(원곡동),경기도 안산시 단원구 원시동 782,경기도 안산시 안산도시공사,체육운영부,031-492-4901,http://www.ansanuc.net,37.304605,126.788056,2022-09-28,3930000,경기도 안산시
부곡생활체육관,부곡생활체육관,배드맨턴장,설 연휴+추석 연휴+안전점검의 날(월1회),11:00,22:00,10:00,22:00,Y,4,(평일)30800+(주말)46200,4,30800,80,498,냉난방시설+ 음향시설,인터넷,http://www.ansanuc.net/home/10046/40038/contents.do,경기도 안산시 상록구 정재로 62(부곡동),경기도 안산시 상록구 부곡동 산40-5,경기도 안산시 안산도시공사,체육운영부,031-407-4901,http://www.ansanuc.net,37.332808,126.868024,2022-09-28,3930000,경기도 안산시
둔배미체육관,둔배미체육관,배드맨턴장,설 연휴+추석 연휴+안전점검의 날(월1회),06:00,22:00,06:00,22:00,Y,4,(평일)30800+(주말)46200,4,30800,100,432,냉난방시설+ 음향시설,인터넷,http://www.ansanuc.net/home/11914/40223/contents.do,경기도 안산시 단원구 광덕2로 55(초지동),경기도 안산시 단원구 초지동 723-1,경기도 안산시 안산도시공사,체육운영부,031-487-5674,http://www.ansanuc.net,37.310739,126.816402,2022-09-28,3930000,경기도 안산시
선부다목적체육관,선부다목적체육관,체육관,설 연휴+추석 연휴+안전점검의 날(월1회),06:00,22:00,06:00,22:00,Y,4,(평일)70000+(주말)100000,4,70000,200,,냉난방시설+ 음향시설,인터넷,http://www.ansanuc.net/home/11941/40230/contents.do,경기도 안산시 단원구 선부로 96(선부동),경기도 안산시 단원구 선부동 1068,경기도 안산시 안산도시공사,수영레저부,031-8085-7470,http://www.ansanuc.net,37.340909,126.804791,2022-09-28,3930000,경기도 안산시
강화청소년문화의집_PC존,강화청소년문화의집,기타,매주 월요일 및 공휴일(월요일이 공휴일일 경우 익일까지),09:00,20:00,09:00,20:00,N,1,0,,,,167,,,,인천광역시 강화군 강화읍 향나무길22번길 20,인천광역시 강화군 강화읍 신문리 623-1,강화군시설관리공단,문화복지팀,032-930-7049,https://www.ghss.or.kr/user/welfare/youthCulture/youthCulture.do,37.7465507530,126.4777140629,2022-05-10,B552108,강화군시설관리공단
강화문예회관_대강당,강화문예회관,다목적실,연중무휴,08:00,22:00,08:00,22:00,Y,2,(행사기준)300000/100000/120000/200000,1,100000,1300,1442,"악기, 음향, 조명",방문,,인천광역시 강화군 강화읍 고비고개로19번길 12,인천광역시 강화군 강화읍 국화리 239,강화군시설관리공단,문화복지팀,032-930-7046,https://www.ghss.or.kr/user/welfare/literature/literature.do,37.7453663560,126.4745728299,2022-05-10,B552108,강화군시설관리공단
강화길상공설운동장_축구장,강화길상공설운동장,축구장,연중무휴,09:00,22:00,09:00,22:00,Y,2,"(체육경기 평일기준)40,000",2,30,,13856,스탠드,"인터넷,팩스",,인천광역시 강화군 길상면 길상로 244,인천광역시 강화군 길상면 온수리 605-26,강화군시설관리공단,문화복지팀,032-930-7080,https://www.ghss.or.kr/user/welfare/gilsangStadium/gilsangStadium.do,37.6350477275,126.4977753473,2022-05-10,B552108,강화군시설관리공단
강화공설운동장_축구장,강화공설운동장,축구장,연중무휴(운영시간은 동절기 기준),07:00,21:00,07:00,21:00,Y,2,"(체육경기 평일기준)40,000",2,30,,14250,스탠드,방문,,인천광역시 강화군 강화읍 고비고개로19번길 12,인천광역시 강화군 강화읍 국화리 239,강화군시설관리공단,문화복지팀,032-930-7045,https://www.ghss.or.kr/user/welfare/ganghwaStadium/ganghwaStadium.do,37.7453663560,126.4745728299,2022-05-10,B552108,강화군시설관리공단
연수구 연수아트홀,연수구 연수아트홀,강당,일+공휴일,09:00,21:00,09:00,21:00,Y,1,80000,0.5,40000,395,653,빔프로젝터+분장실+음향+조명,인터넷,http://www.yeonsu.go.kr/culture/reservation/hall.asp,인천광역시 연수구 원인재로 115,인천광역시 연수구 동춘동 923-5,인천광역시 연수구청,재무회계과,032-749-7363,http://www.yeonsu.go.kr/culture/reservation/hall.asp,37.40949381,126.6783379,2022-05-02,3520000,인천광역시 연수구
연수구 대회의실,연수구 대회의실,회의실,일+공휴일,09:00,18:00,09:00,18:00,Y,1,50000,0.5,25000,150,306,빔프로젝터+음향,인터넷,http://www.yeonsu.go.kr/culture/reservation/meeting.asp,인천광역시 연수구 원인재로 115,인천광역시 연수구 동춘동 923-5,인천광역시 연수구청,재무회계과,032-749-7363,http://www.yeonsu.go.kr/culture/reservation/meeting.asp,37.40949381,126.6783379,2022-05-02,3520000,인천광역시 연수구
천연잔디구장,시민축구장,축구장,1월1일+설날+추석,06:00,22:00,06:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 토평남로 47-13,,제주특별자치도 서귀포시,체육진흥과,064-760-3621,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.2623415,126.5895314,2022-04-30,6520000,제주특별자치도 서귀포시
일출고성운동장,성산국민체육센터,다목적경기장,1월1일+설날+추석,09:00,22:00,09:00,18:00,Y,,,,,,,,,,제주특별자치도 서귀포시 성산읍 일주동로 4024,,제주특별자치도 서귀포시,성산읍,064-760-4211,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.4667747,126.9045603,2022-04-30,6520000,제주특별자치도 서귀포시
테니스장,성산국민체육센터,테니스장,1월1일+설날+추석,09:00,22:00,09:00,18:00,Y,,,,,,,,,,제주특별자치도 서귀포시 성산읍 일주동로 4024,,제주특별자치도 서귀포시,성산읍,064-760-4211,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.4667747,126.9045603,2022-04-30,6520000,제주특별자치도 서귀포시
체육관,효돈생활체육관,체육관,1월1일+설날+추석,06:00,22:00,06:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 하신상로 25,,제주특별자치도 서귀포시,체육진흥과,064-760-3631,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.2630216,126.6170815,2022-04-30,6520000,제주특별자치도 서귀포시
테니스장,표선생활체육관,테니스장,1월1일+설날+추석,09:00,22:00,09:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 표선면 한마음초등로 399,,제주특별자치도 서귀포시,표선면,064-760-4411,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.354566,126.8138661,2022-04-30,6520000,제주특별자치도 서귀포시
체육관,표선생활체육관,체육관,1월1일+설날+추석,09:00,22:00,09:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 표선면 한마음초등로 399,,제주특별자치도 서귀포시,표선면,064-760-4411,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.354566,126.8138661,2022-04-30,6520000,제주특별자치도 서귀포시
인조잔디구장,표선생활체육관,축구장,1월1일+설날+추석,09:00,22:00,09:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 표선면 한마음초등로 399,,제주특별자치도 서귀포시,표선면,064-760-4411,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.354566,126.8138661,2022-04-30,6520000,제주특별자치도 서귀포시
천연잔디구장,표선생활체육관,축구장,1월1일+설날+추석,09:00,22:00,09:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 표선면 한마음초등로 399,,제주특별자치도 서귀포시,표선면,064-760-4411,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.354566,126.8138661,2022-04-30,6520000,제주특별자치도 서귀포시
천연잔디구장,중문단지축구장,축구장,1월1일+설날+추석,06:00,18:00,06:00,18:00,Y,,,,,,,,,,제주특별자치도 서귀포시 이어도로 120,,제주특별자치도 서귀포시,체육진흥과,064-738-3644,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.2349306,126.4336715,2022-04-30,6520000,제주특별자치도 서귀포시
천연잔디구장,제주유나이티드FC전용구장,축구장,1월1일+설날+추석,06:00,22:00,06:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 강정동 3355-3,,제주특별자치도 서귀포시,체육진흥과,064-760-3615,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.2518401,126.490597,2022-04-30,6520000,제주특별자치도 서귀포시
천연잔디구장,제주월드컵경기장,축구장,1월1일+설날+추석,06:00,22:00,06:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 월드컵로 33,,제주특별자치도 서귀포시,체육진흥과,064-760-3621,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.24626001,126.5092753,2022-04-30,6520000,제주특별자치도 서귀포시
주경기장,제주공천포전지훈련센터,다목적경기장,1월1일+설날+추석,06:00,22:00,06:00,22:00,Y,,,,,,,,,,제주특별자치도 서귀포시 신례로 96,,제주특별자치도 서귀포시,체육진흥과,064-760-3621,http://www.seogwipo.go.kr/field/living/sportsfacilities/status.htm,33.2768043,126.6409077,2022-04-30,6520000,제주특별자치도 서귀포시
관악구 신사동 자치회관 3층 강의실,신사동 자치회관,강의실,매주 일요일,09:00,18:00,09:00,17:00,Y,1,(평일)6000+(주말)7500,,,30,85,책상+의자+피아노,인터넷+전화+모바일+방문,,서울특별시 관악구 조원로 151-1,,서울시 관악구 신사동주민센터,신사동 주민센터,02-879-4535,,37.48595152,126.9191018,2021-12-15,3200000,서울특별시 관악구
관악구 조원동 자치회관 2층 회의실,조원동 주민센터,회의실,매주 일요일,09:00,18:00,09:00,17:00,Y,1,(평일)6000+(주말)7500,,,50,114,책상+의자+방송시설,인터넷+전화+모바일+방문,,서울특별시 관악구 조원로12길 25,,서울시 관악구 조원동주민센터,조원동 주민센터,02-879-4564,,37.48256265,126.9077946,2021-12-15,3200000,서울특별시 관악구
관악구 조원동 자치회관 지하2층 다목적실,조원동 주민센터,다목적실,매주 일요일,09:00,18:00,09:00,17:00,Y,1,(평일)6000+(주말)7500,,,50,115,책상+의자+방송시설,인터넷+전화+모바일+방문,,서울특별시 관악구 조원로12길 25,,서울시 관악구 조원동주민센터,조원동 주민센터,02-879-4564,,37.48256265,126.9077946,2021-12-15,3200000,서울특별시 관악구
관악구 미성동 주민센터 2층 회의실,미성동 주민센터,회의실,매주 일요일,09:00,18:00,09:00,17:00,Y,1,(평일)6000+(주말)7500,,,40,90,책상+의자+방송시설,인터넷+전화+모바일+방문,,서울특별시 관악구 난곡로 249,,서울시 관악구 미성동주민센터,미성동 주민센터,02-879-4593,,37.47617489,126.9155534,2021-12-15,3200000,서울특별시 관악구
관악구 난곡동 자치회관 2층 음악실,난곡동 주민센터,강의실,매주 토요일 일요일,09:00,18:00,00:00,00:00,Y,1,6000,,,12,40,책상+의자,인터넷+전화+모바일+방문,,서울특별시 관악구 난곡로30길 40,,서울시 관악구 난곡동주민센터,난곡동 주민센터,02-879-4631,,37.47102171,126.9216411,2021-12-15,3200000,서울특별시 관악구
관악구 난곡동 자치회관 3층 취미교실,난곡동 주민센터,강의실,매주 일요일,09:00,18:00,09:00,17:00,Y,1,(평일)6000+(주말)7500,,,15,48,책상+의자,인터넷+전화+모바일+방문,,서울특별시 관악구 난곡로30길 40,,서울시 관악구 난곡동주민센터,난곡동 주민센터,02-879-4631,,37.47102171,126.9216411,2021-12-15,3200000,서울특별시 관악구
관악구 난향동 자치회관 4층 소회의실,난향동 주민센터,회의실,매주 일요일,09:00,18:00,00:00,00:00,Y,1,6000,,,30,79,책상+의자,인터넷+전화+모바일+방문,,서울특별시 관악구 난곡로 67,,서울시 관악구 난향동주민센터,난향동 주민센터,02-879-4656,,37.46151953,126.9187981,2021-12-15,3200000,서울특별시 관악구
관악구 난향동 자치회관 4층 취미교양실,난향동 주민센터,다목적실,매주 일요일,09:00,18:00,00:00,00:00,Y,1,6000,,,20,54,책상+의자,인터넷+전화+모바일+방문,,서울특별시 관악구 난곡로 67,,서울시 관악구 난향동주민센터,난향동 주민센터,02-879-4656,,37.46151953,126.9187981,2021-12-15,3200000,서울특별시 관악구
관악구 서원동 자치회관 3층 동아리방,서원동 주민센터,강의실,매주 일요일,09:00,18:00,09:00,17:00,Y,1,(평일)6000+(주말)7500,,,10,13,책상+의자,인터넷+전화+방문,,서울특별시 관악구 신림로 282,,서울시 관악구 서원동주민센터,서원동 주민센터,02-879-4684,,37.47976755,126.9313731,2021-12-15,3200000,서울특별시 관악구
관악구 서림동 자치회관 1층 주민사랑방,서림동 주민센터,기타,매주 토요일 일요일,09:00,18:00,00:00,00:00,N,,,,,18,59,책상+의자,인터넷+전화+모바일+방문,,서울특별시 관악구 신림로29길 6,,서울시 관악구 서림동주민센터,서림동 주민센터,02-879-4750,,37.47499425,126.9349997,2021-12-15,3200000,서울특별시 관악구
관악구 삼성동 자치회관 2층 다목적실,삼성동 자치회관,다목적실,매주 토요일 일요일,09:00,18:00,00:00,00:00,Y,1,6000,,,15,28,책상+의자+방송시설,인터넷+전화+모바일+방문,,서울특별시 관악구 호암로 520,,서울시 관악구 삼성동주민센터,삼성동 주민센터,02-879-4850,,37.46411547,126.931826,2021-12-15,3200000,서울특별시 관악구
관악구 대학동 자치회관 2층 회의실,대학동 주민센터,회의실,매주 일요일,09:00,18:00,09:00,17:00,Y,1,(평일)6000+(주말)7500,,,50,68,책상+의자+방송시설,인터넷+전화+방문,,서울특별시 관악구 신림로 111,,서울시 관악구 대학동주민센터,대학동 주민센터,02-879-4810,,37.47059478,126.9369569,2021-12-15,3200000,서울특별시 관악구
가람 풋살구장,가람 풋살구장,풋살경기장,추석+설,06:00,22:00,06:00,22:00,Y,,"(평일)10000+(주말,공휴일)15000",,,,,,온라인접수,,울산광역시 북구 화산로 19,울산광역시 북구 화봉동 1471-1,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.5943051,129.365136,2021-11-01,B554046,울산광역시북구시설관리공단
농소운동장,농소운동장,축구장,추석+설,06:00,22:00,06:00,22:00,Y,,"(평일)25000+(주말,공휴일)50000",,,,,,온라인접수,,울산광역시 북구 호수중앙로 14,울산광역시 북구 창평동 391-1,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.6218034,129.358772,2021-11-01,B554046,울산광역시북구시설관리공단
달천운동장,달천운동장,축구장,추석+설,06:00,22:00,06:00,22:00,Y,,"(평일)25000+(주말,공휴일)50000",,,,,,온라인접수,,울산광역시 북구 농서로 301,울산광역시 북구 달천동 75-1,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.6296927,129.321391,2021-11-01,B554046,울산광역시북구시설관리공단
명촌 풋살구장,명촌 풋살구장,풋살경기장,추석+설,09:00,18:00,09:00,18:00,Y,,"(평일)10000+(주말,공휴일)15000",,,,,,온라인접수,,울산광역시 북구 명촌12길 11,울산광역시 북구 명촌동 682-2,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.5549339,129.356172,2021-11-01,B554046,울산광역시북구시설관리공단
상안 풋살구장,상안 풋살구장,풋살경기장,추석+설,06:00,22:00,06:00,22:00,Y,,"(평일)10000+(주말,공휴일)15000",,,,,,온라인접수,,울산광역시 북구 신답1길9,울산광역시 북구 상안동 352,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.6276993,129.3443864,2021-11-01,B554046,울산광역시북구시설관리공단
양정생활체육공원,양정생활체육공원,기타,추석+설,06:00,22:00,06:00,22:00,Y,,"(평일)25000+(주말,공휴일)50000",,,,,,온라인접수,,울산광역시 북구오치골2길 25,울산광역시 북구 양정동 776-23,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.5496853,129.386184,2021-11-01,B554046,울산광역시북구시설관리공단
중산 풋살구장,중산 풋살구장,풋살경기장,추석+설,06:00,22:00,06:00,22:00,Y,,"(평일)10000+(주말,공휴일)15000",,,,,,온라인접수,,울산광역시 북구 산업로 1643,울산광역시 북구 중산동 789-2,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.6588068,129.341334,2021-11-01,B554046,울산광역시북구시설관리공단
효문운동장,효문운동장,축구장,추석+설,06:00,22:00,06:00,22:00,Y,,"(평일)25000+(주말,공휴일)50000",,,,,,온라인접수,,울산광역시 북구 연암17길 20-1,울산광역시 북구 연암동 265-39,울산광역시 북구 시설관리공단,시설관리본부,052-255-5546,,35.5870348,129.370997,2021-11-01,B554046,울산광역시북구시설관리공단
광도아파트공원 농구장,광도아파트공원,농구장,N,06:00,22:00,06:00,22:00,N,,,,,,240,,,,,경기도 화성시 기안동 329-5,화성도시공사,,,,37.227149,126.973236,2020-05-24,5530000,경기도 화성시
